 # i        kappa            theta           
 97         15.81746293      0.4039272719    
 98         13.8851043       0.4070807044    
 99         14.19513864      0.4262205814    
 100        14.44883379      0.4294714594    
 101        12.80644256      0.4305875935    
 102        11.70516241      0.4325199268    
 103        13.93133674      0.4354062369    
 104        14.49205583      0.4407696431    
 105        21.206261        0.4487676014    
 106        20.59963968      0.455166085     
 107        9.684267129      0.4576743578    
 108        18.78668586      0.4623399256    
 109        13.21977938      0.4651080563    
 110        12.9457769       0.469281378     
 111        21.02746834      0.4732425815    
 112        15.58923246      0.4790064394    
 113        17.52917816      0.4819780446    
 114        21.37915358      0.4917750567    
 115        20.61894591      0.4959192051    
 116        19.81900803      0.5011502353    
 117        13.42813025      0.5040503053    
 118        17.4394674       0.5102427127    
 119        16.66099779      0.5191597362    
 120        8.856487795      0.5228529783    
 121        16.44047568      0.5270377703    
 122        18.5666967       0.531450836     
 123        18.33328877      0.535989185     
 124        19.51163004      0.5394288118    
 125        19.01049806      0.5449246165    
 126        8.993137507      0.5494580281    
 127        15.05835122      0.5557224635    
 128        14.96503234      0.5633779925    
 129        22.25971628      0.5712213703    
 130        15.54827845      0.5773365983    
 131        12.41067372      0.5796615205    
 132        15.91998938      0.5830894901    
 133        10.81531541      0.5855707631    
 134        7.265673404      0.5884142267    
 135        11.50102243      0.5900266362    
 136        12.79142796      0.5940821913    
 137        12.43223224      0.5983161477    
 138        15.43456504      0.6023220441    
 139        20.61277386      0.6061523719    
 140        11.09546201      0.6088773018    
 141        11.20264073      0.6119354497    
 142        11.09888665      0.6151097757    
 143        12.39217389      0.6187722797    
 144        10.94549235      0.6218892515    
 145        18.99096383      0.6241526824    
 146        13.13259032      0.6304874966    
 147        21.46539867      0.6364533607    
 148        11.28788334      0.6385503867    
 149        13.29821209      0.6423159461    
 150        17.42043154      0.6445371373    
 151        10.14752278      0.6467215818    
 152        11.26399116      0.6487402315    
 153        12.37857997      0.6524049959    
 154        9.078220181      0.6553330832    
 155        17.50868779      0.6615927452    
 156        9.680769011      0.666859644     
 157        19.41739767      0.6714318619    
 158        14.72926124      0.6775337516    
 159        12.26530113      0.6817697517    
 160        11.33958501      0.6826130487    
 161        10.95277111      0.6843903279    
 162        15.6333428       0.6868894134    
 163        17.73198813      0.6890958599    
 164        14.49841626      0.6935890859    
 165        8.877235504      0.6961051211    
 166        15.26190243      0.6984062032    
 167        10.54456903      0.7016177334    
 168        15.49883609      0.7036904804    
 169        22.23759454      0.706545197     
 170        10.96689714      0.7089789361    
 171        9.545003058      0.7119519371    
 172        16.01850673      0.7156104304    
 173        16.47684         0.7215743545    
 174        12.14449681      0.7257277136    
 175        19.63662157      0.7283757099    
 176        15.21438921      0.7348568865    
 177        2.886645747      0.7370153957    
 178        8.650438049      0.7382241647    
 179        13.49957754      0.743869817     
 180        18.22267385      0.7495085619    
 181        17.1011201       0.7517249439    
 182        18.65540082      0.7547029435    
 183        15.81858127      0.7600022704    
 184        12.04932778      0.7638744355    
 185        12.40967812      0.7648426747    
 186        18.36843775      0.7675618231    
 187        17.81131239      0.7726784328    
 188        14.11759617      0.776125202     
 189        16.5770862       0.779071579     
 190        7.504497201      0.7807550655    
 191        9.058034181      0.7863760513    
 192        18.76767528      0.7875532809    
 193        10.55137456      0.7929369572    
 194        19.43151842      0.8003939363    
 195        11.17682448      0.8024736137    
 196        17.3750368       0.8049344113    
 197        11.89315011      0.8106307632    
 198        12.64949062      0.8170973303    
 199        13.23515696      0.821558198     
 200        10.08371004      0.8232052324    
 201        12.3277634       0.825065023     
 202        16.42758221      0.8271662084    
 203        14.61841234      0.8297246017    
 204        20.02492092      0.8332514487    
 205        18.76988396      0.8415206917    
 206        13.65032017      0.8456967703    
 207        14.90192077      0.848097013     
 208        14.86535078      0.8521432319    
 209        17.602974        0.8575151922    
 210        15.39858729      0.8648014135    
 211        14.29985901      0.8690541704    
 212        10.27618459      0.8716719472    
 213        15.07184586      0.8745251802    
 214        7.298543916      0.8769742174    
 215        14.26481611      0.8789493187    
 216        24.64839143      0.8825386312    
 217        11.54263979      0.8853529801    
 218        16.76843487      0.890628001     
 219        10.61196063      0.8976713883    
 220        17.46645115      0.9015364705    
 221        21.94772587      0.9071813081    
 222        19.11985644      0.9170021511    
 223        13.69773039      0.921225877     
 224        18.45075278      0.9233667921    
 225        16.15160679      0.9274403439    
 226        12.74537029      0.9320857641    
 227        23.80029448      0.9372789641    
 228        9.844459691      0.9394173721    
 229        10.06143001      0.9409786163    
 230        14.29756141      0.9419000688    
 231        16.22337545      0.9437655115    
 232        14.45390619      0.9468509277    
 233        10.80260335      0.9496559531    
 234        14.92658071      0.9538160837    
 235        15.22006998      0.9593403883    
 236        17.4241312       0.9630054599    
 237        10.87791505      0.9683593967    
 238        15.16845149      0.9749439999    
 239        14.52188003      0.9826973334    
 240        9.643266596      0.9840060032    
 241        11.67795019      0.9860965085    
 242        18.30769843      0.9888478641    
 243        13.79541924      0.9930608098    
 244        10.81448461      0.9962239626    
 245        12.53147992      0.9985414539    
 246        19.02351489      1.002399995     
 247        11.24237096      1.00787957      
 248        12.70153784      1.012111131     
 249        12.84641649      1.015943036     
 250        17.60445054      1.020130015     
 251        4.77272441       1.021566962     
 252        15.71494487      1.025286423     
 253        19.12580036      1.028719689     
 254        11.72168095      1.033089124     
 255        16.78723592      1.034861818     
 256        10.77345053      1.038215037     
 257        14.04604743      1.040092454     
 258        14.42502569      1.041580558     
 259        13.87315878      1.046978877     
 260        21.80215479      1.053939381     
 261        13.41168578      1.059916281     
 262        10.44845687      1.062897671     
 263        14.29714476      1.066476472     
 264        18.83093357      1.072494994     
 265        12.60339971      1.082896649     
 266        11.7131542       1.084985791     
 267        17.25997316      1.087059491     
 268        8.708664761      1.089115258     
 269        19.2699792       1.091109792     
 270        14.49428676      1.101342745     
 271        12.51628342      1.107376345     
 272        15.2198919       1.111358218     
 273        13.14392673      1.114297575     
 274        10.35396142      1.115509612     
 275        10.71940106      1.117769711     
 276        17.00576929      1.119674633     
 277        7.218504023      1.123091191     
 278        12.4450302       1.124343078     
 279        13.24765378      1.127662216     
 280        26.67355757      1.133462647     
 281        9.281620875      1.144437709     
 282        13.66895291      1.149821977     
 283        15.01950592      1.162228414     
 284        13.56177237      1.166225997     
 285        8.809143326      1.169536675     
 286        15.87400851      1.170132458     
 287        11.66481162      1.172791681     
 288        10.28739125      1.174944753     
 289        13.10489637      1.175992399     
 290        16.0993717       1.178533824     
 291        14.88109859      1.182472241     
 292        18.23880164      1.194502287     
 293        11.35764         1.206031697     
 294        16.59101518      1.207400032     
 295        14.59551664      1.218586457     
 296        19.6436243       1.225478827     
 297        19.9220611       1.228575394     
 298        22.87976244      1.232617427     
 299        9.174360437      1.236954395     
 300        17.15763275      1.243890038     
 301        19.24350072      1.246573117     
 302        12.07584054      1.249583005     
 303        12.89453933      1.252991933     
 304        26.40219931      1.259024615     
 305        13.57140964      1.261455257     
 306        10.53002149      1.262866576     
 307        13.16976558      1.265600296     
 308        12.40371153      1.270550265     
 309        24.24619765      1.276084612     
 310        11.04747216      1.281657655     
 311        23.09697755      1.285804825     
 312        14.53911333      1.298731641     
 313        21.97023164      1.303320689     
 314        16.98054079      1.306045844     
 315        18.16875242      1.313012093     
 316        16.62347891      1.320260227     
 317        12.49834005      1.323654317     
 318        19.09810908      1.32811919      
 319        14.20954246      1.329548783     
 320        13.08480738      1.332011251     
 321        4.957043968      1.332397194     
 322        23.85508658      1.342540973     
 323        20.84836189      1.354411327     
 324        13.54236707      1.359857237     
 325        19.61784262      1.371519243     
 326        23.82851972      1.377359043     
 327        13.28908237      1.38330848      
 328        18.61605563      1.387883774     
 329        20.54164711      1.401473498     
 330        21.4430033       1.407488498     
 331        20.10776632      1.412929522     
 332        13.76366309      1.415495882     
 333        18.59147697      1.417864708     
 334        26.25803958      1.445933179     
 335        14.20873524      1.44928199      
 336        12.59722761      1.460274302     
 337        29.62990598      1.462690115     
 338        18.85396747      1.47882505      
 339        22.87056492      1.496652738     
 340        22.08347453      1.524359331     
 341        26.36229513      1.548744122     
 342        23.32044927      1.556926556     
 343        17.87792046      1.559661092     
 344        28.09448212      1.564573328     
 345        14.65762083      1.571751798     
 346        19.6079242       1.577895319     
 347        21.82623827      1.583090538     
 348        22.24799354      1.610126701     
 349        15.10718816      1.61464131      
 350        19.88606589      1.617736534     
 351        8.814702888      1.619431329     
 352        24.42791342      1.623806629     
 353        19.97609423      1.654835145     
 354        28.60298071      1.660329005     
 355        13.84446601      1.666356442     
 356        18.80449776      1.670999712     
 357        17.11858253      1.673068833     
 358        16.84745223      1.680942784     
 359        19.53817655      1.683046535     
 360        14.06672751      1.705465793     
 361        15.77965624      1.710557059     
 362        14.58956468      1.714613961     
 363        20.37383113      1.718974106     
 364        15.72488957      1.72131471      
 365        26.26477253      1.725722846     
 366        17.69448364      1.732861684     
 367        17.07441709      1.735959483     
 368        13.1616225       1.738101985     
 369        16.18939541      1.756060057     
 370        21.86080289      1.770487532     
 371        7.83244438       1.77834871      
 372        22.3012513       1.779729605     
 373        21.49834029      1.789076727     
 374        20.30645029      1.800712038     
 375        18.45631052      1.80572803      
 376        16.94519489      1.811474982     
 377        12.74144276      1.816554082     
 378        12.88140114      1.821981418     
 379        14.26182579      1.825457297     
 380        8.326203991      1.825976531     
 381        19.53833806      1.831886828     
 382        23.36817393      1.84043036      
 383        14.97458804      1.847817476     
 384        8.959353588      1.853382321     
 385        16.18598992      1.855439461     
 386        12.10758589      1.85891454      
 387        27.91875774      1.861548459     
 388        16.63881499      1.870740941     
 389        13.24452301      1.874034741     
 390        19.80222896      1.883618354     
 391        13.88958298      1.886168534     
 392        15.62139592      1.89025289      
 393        18.25428018      1.895685909     
 394        14.28819944      1.897924483     
 395        13.24882819      1.899842697     
 396        18.85580828      1.902999348     
 397        13.85842607      1.908563577     
 398        6.47661706       1.912290045     
 399        13.32155925      1.914516514     
 400        6.319476973      1.916759611     
 401        17.71455377      1.919887894     
 402        9.982116647      1.921488966     
 403        13.09317187      1.925897236     
 404        6.740118059      1.930597082     
 405        15.70035431      1.933164976     
 406        13.92949853      1.937997451     
 407        11.09705719      1.941176306     
 408        6.581592833      1.94586991      
 409        16.97266449      1.948277686     
 410        15.91756533      1.951406788     
 411        12.72122301      1.955971318     
 412        13.08132516      1.95818971      
 413        12.88917235      1.960744        
 414        18.20884073      1.966862485     
 415        13.12142299      1.974478885     
 416        10.24918399      1.9753861       
 417        12.49657934      1.976894851     
 418        10.98770343      1.982803722     
 419        13.63580238      1.988590383     
 420        20.66576082      1.993354639     
 421        11.44364671      1.997665683     
 422        19.96038128      1.999986592     
 423        15.52532817      2.002740351     
 424        12.81724734      2.006088074     
 425        13.82958021      2.010406851     
 426        16.99757912      2.018386753     
 427        17.03765002      2.022928876     
 428        9.693381128      2.024062052     
 429        7.271327646      2.025408665     
 430        10.9686424       2.027098753     
 431        14.66408601      2.029477785     
 432        11.23729628      2.032800349     
 433        17.09969199      2.035245481     
 434        13.49843048      2.037432307     
 435        16.74212779      2.039425184     
 436        11.72428709      2.045459608     
 437        11.3208321       2.048258273     
 438        18.69668883      2.051815917     
 439        14.97217941      2.054555601     
 440        12.69099482      2.056944884     
 441        11.96723126      2.067667325     
 442        9.950834779      2.070799946     
 443        13.76970657      2.073121886     
 444        8.970282107      2.075393804     
 445        13.74591105      2.078016898     
 446        16.11330768      2.079904502     
 447        8.020596307      2.082703528     
 448        15.2953517       2.088994964     
 449        14.16674746      2.090748355     
 450        13.33925285      2.097074184     
 451        16.00978551      2.101235725     
 452        13.07581413      2.102757153     
 453        13.74302824      2.104434827     
 454        17.39225165      2.107692778     
 455        11.26480844      2.10928788      
 456        14.23488722      2.115738384     
 457        18.81361005      2.125187773     
 458        15.68730918      2.135674681     
 459        20.4016473       2.138251129     
 460        22.25338176      2.145511163     
 461        10.53977111      2.151747986     
 462        19.51549923      2.1561274       
 463        14.91526308      2.159008634     
 464        17.03243444      2.16319195      
 465        13.77293445      2.164875897     
 466        9.681234438      2.16728176      
 467        15.49294868      2.168260879     
 468        12.28849022      2.172244897     
 469        14.88885409      2.177238654     
 470        15.13629834      2.178792907     
 471        12.46113087      2.184649889     
 472        16.6375941       2.191548436     
 473        13.30189786      2.201879939     
 474        16.3885021       2.202544816     
 475        13.1127934       2.206132675     
 476        18.03159488      2.214686355     
 477        19.16924391      2.223313535     
 478        9.867728259      2.225477334     
 479        13.87972216      2.227059918     
 480        13.31022257      2.229730816     
 481        15.17703578      2.23676543      
 482        14.25876302      2.248601988     
 483        13.25232792      2.252458906     
 484        19.43627088      2.256675741     
 485        15.24387894      2.260767769     
 486        16.33718508      2.264162225     
 487        9.373640756      2.265056878     
 488        8.883763149      2.266608157     
 489        15.05675445      2.269897406     
 490        18.86961148      2.272639806     
 491        12.82716608      2.276553207     
 492        15.71916491      2.280841075     
 493        12.26601813      2.282754425     
 494        16.07506601      2.288864684     
 495        15.29730071      2.291504279     
 496        14.11062104      2.297788451     
 497        20.5914217       2.303091047     
 498        12.71468063      2.305146387     
 499        20.55444715      2.312824977     
 500        7.173418195      2.319377009     
 501        14.29855351      2.324620245     
 502        6.691928786      2.328106866     
 503        6.281708666      2.330307089     
 504        13.55713717      2.332351326     
 505        14.43169866      2.33471392      
 506        10.3974962       2.338231752     
 507        21.49365811      2.341912653     
 508        11.22329856      2.346118455     
 509        11.63625585      2.348330524     
 510        20.44315811      2.353299814     
 511        13.74336649      2.359119776     
 512        12.60711024      2.365586714     
 513        9.246819852      2.367713375     
 514        16.49180714      2.369177735     
 515        16.8090098       2.370963742     
 516        14.92709101      2.3747758       
 517        10.06145229      2.377215949     
 518        18.30005277      2.381467797     
 519        13.85525512      2.383967529     
 520        12.84063972      2.38792417      
 521        8.567189194      2.388832417     
 522        14.21793638      2.392108296     
 523        11.96283773      2.394772467     
 524        11.67110609      2.397337873     
 525        15.51050261      2.400892033     
 526        11.18768798      2.404617513     
 527        9.805211093      2.40581         
 528        12.17071136      2.408997547     
 529        11.02494586      2.410550228     
 530        12.49188329      2.414671941     
 531        20.84091925      2.41845419      
 532        14.18038534      2.427541962     
 533        13.01101771      2.432083789     
 534        17.93829947      2.437166021     
 535        14.71844346      2.44321053      
 536        9.912602309      2.445403966     
 537        18.12620834      2.447033173     
 538        15.79572755      2.454094956     
 539        20.09544501      2.457328905     
 540        18.02403141      2.46721047      
 541        13.55400112      2.471812865     
 542        24.21201163      2.476354137     
 543        9.605281035      2.479507681     
 544        12.68517561      2.48111889      
 545        12.72379832      2.488526149     
 546        20.55848325      2.491448343     
 547        13.13455777      2.494324374     
 548        15.44507521      2.505855088     
 549        16.61977683      2.518592878     
 550        9.044648859      2.520185774     
 551        17.22212642      2.521785488     
 552        8.702959605      2.523300897     
 553        12.62750054      2.526668772     
 554        11.18028518      2.52750797      
 555        9.990972789      2.52979149      
 556        8.4251901        2.531742304     
 557        6.578129235      2.532898062     
 558        12.79324683      2.53426         
 559        16.82631318      2.538116086     
 560        7.792754624      2.541048858     
 561        16.86163543      2.542760615     
 562        20.94292146      2.545781403     
 563        19.61631461      2.55121263      
 564        13.04896036      2.555264209     
 565        10.59369707      2.556375692     
 566        15.63358173      2.561175768     
 567        8.87059671       2.562997618     
 568        11.09069723      2.566439887     
 569        12.25401564      2.571464185     
 570        21.83809416      2.57723427      
 571        21.68750301      2.583755315     
 572        10.57491903      2.591427539     
 573        12.86978455      2.595052543     
 574        15.40901141      2.597979122     
 575        10.45217159      2.600329424     
 576        15.03746596      2.601728195     
 577        20.39425712      2.608575467     
 578        16.24912445      2.615714002     
 579        8.673163908      2.619418492     
 580        13.87739144      2.623295684     
 581        18.3474971       2.627664999     
 582        14.7922492       2.634936438     
 583        22.65322843      2.64053162      
 584        14.98974415      2.64817768      
 585        20.76460997      2.656110891     
 586        16.09384269      2.659858877     
 587        14.47223478      2.663420228     
 588        11.40915079      2.6654393       
 589        12.85345565      2.668424907     
 590        12.92483115      2.675179555     
 591        14.5358636       2.678181209     
 592        15.92610982      2.681034884     
 593        8.99567666       2.682682575     
 594        10.60600629      2.68344862      
 595        10.17631096      2.684652922     
 596        21.93358211      2.688191545     
 597        11.95587666      2.69467092      
 598        11.4442101       2.700439671     
 599        13.5697888       2.702185167     
 600        18.43829837      2.704632036     
 601        20.01373631      2.712765474     
 602        14.64102329      2.71570335      
 603        12.5890832       2.718903117     
 604        15.86471441      2.723280313     
 605        9.921899496      2.726267194     
 606        16.95735591      2.727110675     
 607        22.96578624      2.734647524     
 608        19.67623103      2.738349108     
 609        12.42538625      2.741815872     
 610        13.37463299      2.746565187     
 611        13.1040202       2.752858006     
 612        27.77948235      2.75977917      
 613        8.524086206      2.766670732     
 614        21.0669861       2.771089316     
 615        14.9319708       2.775299319     
 616        12.97458286      2.778682436     
 617        10.78457903      2.782951701     
 618        13.51540066      2.784273355     
 619        10.430578        2.785673872     
 620        11.36543167      2.78791331      
 621        20.69576114      2.792599066     
 622        18.55720831      2.798584553     
 623        13.75135298      2.802444007     
 624        8.960197824      2.804313477     
 625        18.11048107      2.806224959     
 626        19.69668935      2.810108107     
 627        13.90243534      2.814748486     
 628        12.41009661      2.818426435     
 629        13.13246271      2.82276477      
 630        21.61559019      2.827559769     
 631        12.90644804      2.834111243     
 632        11.54952732      2.8397897       
 633        19.47422262      2.844082494     
 634        20.9433525       2.849915182     
 635        11.03394439      2.854047148     
 636        17.76358778      2.864751226     
 637        20.60370337      2.867789889     
 638        16.62749158      2.875932466     
 639        11.52576652      2.878597586     
 640        10.66594752      2.88053318      
 641        14.39462289      2.882632752     
 642        18.73828305      2.884546659     
 643        11.15673098      2.891733016     
 644        12.22286334      2.892538082     
 645        13.86401692      2.905115995     
 646        17.64119521      2.910445586     
 647        20.29346045      2.91588044      
 648        17.45113323      2.921425223     
 649        15.01413118      2.923619607     
 650        19.03626983      2.926982074     
 651        12.81366151      2.930680034     
 652        22.29582834      2.933703609     
 653        19.55432252      2.939698638     
 654        20.39994268      2.943297042     
 655        17.07688737      2.951646995     
 656        12.18878816      2.955603732     
 657        12.36907015      2.957723595     
 658        12.99388191      2.959494331     
 659        23.80001087      2.962505333     
 660        15.021236        2.964422344     
 661        17.949514        2.977962838     
 662        17.27010015      2.982433347     
 663        12.73051548      2.985570774     
 664        18.56847741      2.989820051     
 665        15.07744526      2.998987448     
 666        12.11437277      3.003508557     
 667        24.17194901      3.006733425     
 668        11.04954265      3.010335556     
 669        15.60255741      3.014032881     
 670        16.52316397      3.016905755     
 671        21.67876263      3.024766054     
 672        11.93868533      3.029495702     
 673        18.88809019      3.031539677     
 674        12.01632597      3.034079066     
 675        17.46415525      3.037709834     
 676        16.13578336      3.044295836     
 677        15.22809354      3.046140567     
 678        20.50630131      3.050700098     
 679        14.85968978      3.05814752      
 680        14.46850671      3.061482708     
 681        23.7043154       3.073479757     
 682        14.30320386      3.082346346     
 683        17.6917101       3.087396815     
 684        14.03637314      3.094016833     
 685        13.07882079      3.100441916     
 686        26.38177622      3.105751818     
 687        11.52657169      3.112714949     
 688        16.47121015      3.11518787      
 689        11.85858312      3.119467479     
 690        18.41668841      3.122141965     
 691        15.83038565      3.126611908     
 692        22.22626854      3.129661618     
 693        12.55274634      3.132361583     
 694        21.18992592      3.13618306      
 695        20.16280142      3.142506538     
 696        13.69530214      3.14495826      
 697        24.43432617      3.152476638     
 698        21.64908825      3.166086343     
 699        24.20789773      3.183318326     
 700        13.55646569      3.190374866     
 701        11.53813359      3.195887095     
 702        18.25291791      3.197120151     
 703        12.09805478      3.199722384     
 704        14.41448021      3.203861951     
 705        12.86105593      3.208093979     
 706        25.66771615      3.210151239     
 707        22.50116617      3.236124989     
 708        21.04959697      3.253183536     
 709        18.64545467      3.259972658     
 710        18.24433935      3.263977842     
 711        32.03979688      3.270742973     
 712        17.41165942      3.277547369     
 713        19.14838126      3.28052116      
 714        17.48962561      3.294641288     
 715        15.17100571      3.300872146     
 716        14.58269533      3.30555514      
 717        23.73758348      3.314230692     
 718        13.98427762      3.320316183     
 719        26.69278374      3.327628941     
 720        17.37466105      3.335877146     
 721        14.31668356      3.340489523     
 722        18.6097837       3.341445713     
 723        15.06218242      3.347519868     
 724        16.90073735      3.357201578     
 725        17.20550888      3.35980742      
 726        15.52975992      3.364225062     
 727        20.3998824       3.367838509     
 728        13.24079774      3.370974588     
 729        19.6412705       3.377489733     
 730        16.44611765      3.391720969     
 731        12.18834481      3.394395416     
 732        12.39790798      3.397655467     
 733        10.68753406      3.399849866     
 734        11.33956244      3.402191987     
 735        15.36529062      3.404423526     
 736        26.01488736      3.409311389     
 737        15.02084733      3.416654409     
 738        17.97141325      3.423992433     
 739        22.41131462      3.429105346     
 740        28.06327008      3.432721755     
 741        25.62188928      3.440697362     
 742        18.60105409      3.451323419     
 743        23.97137668      3.460458903     
 744        12.55335965      3.462454061     
 745        24.69608596      3.470560318     
 746        17.54149458      3.476532379     
 747        18.73139575      3.47832303      
 748        18.00276923      3.483937573     
 749        14.80796719      3.491153264     
 750        12.41777158      3.491881231     
 751        11.89664739      3.493771276     
 752        19.56921807      3.506291132     
 753        12.65190758      3.509036358     
 754        13.47770356      3.516361447     
 755        22.29210119      3.525764408     
 756        24.22414317      3.531849449     
 757        14.91344059      3.536653214     
 758        18.84461475      3.544050924     
 759        15.09099161      3.552644237     
 760        13.41437896      3.553910116     
 761        8.998968785      3.558263309     
 762        13.15884573      3.55856642      
 763        11.85583579      3.559643357     
 764        20.38325286      3.563533508     
 765        20.58635281      3.57294995      
 766        22.48568968      3.578047299     
 767        18.93572448      3.581604018     
 768        23.13825594      3.585845056     
 769        18.91904489      3.589732173     
 770        17.03979933      3.594383491     
 771        22.34587044      3.602691196     
 772        17.166156        3.60484089      
 773        19.79861115      3.609667889     
 774        14.23369334      3.615551884     
 775        18.86172607      3.617914172     
 776        18.19513597      3.623448843     
 777        10.66192767      3.626177533     
 778        19.8479888       3.630577194     
 779        13.48618312      3.63743113      
 780        22.80239454      3.641464861     
 781        20.10645374      3.647143807     
 782        11.88287093      3.650478572     
 783        18.53623195      3.652050221     
 784        15.35766212      3.659555001     
 785        19.76143822      3.670878896     
 786        19.87998906      3.679213138     
 787        8.045676297      3.681450711     
 788        17.177076        3.682979704     
 789        25.95519747      3.687871118     
 790        15.10482961      3.692949735     
 791        12.87273431      3.707355379     
 792        20.06666725      3.721493275     
 793        11.6436542       3.723468238     
 794        20.78615097      3.728908457     
 795        20.42443601      3.732360512     
 796        17.58609315      3.736859587     
 797        12.3503644       3.742195939     
 798        13.16950905      3.744262831     
 799        18.9986295       3.752097436     
 800        16.20834995      3.754045525     
 801        13.75420142      3.760459253     
 802        16.82278284      3.765199853     
 803        26.05554038      3.77191619      
 804        18.42800811      3.780878532     
 805        17.89964724      3.782810739     
 806        12.05266403      3.787988113     
 807        15.04893508      3.793352463     
 808        23.44041316      3.796792351     
 809        18.96075226      3.799071239     
 810        12.4169301       3.8022075       
 811        14.31985634      3.803509811     
 812        13.09436         3.805186034     
 813        14.26514235      3.808882818     
 814        16.12351463      3.810946924     
 815        10.31228987      3.812764167     
 816        15.41068794      3.815922093     
 817        19.33959326      3.821958192     
 818        23.74316714      3.825347148     
 819        14.10164979      3.835363179     
 820        19.8366105       3.844379556     
 821        16.46972363      3.847451156     
 822        17.50078865      3.851183822     
 823        17.79622474      3.852922838     
 824        22.30770018      3.862251321     
 825        19.94023859      3.872332896     
 826        21.50491382      3.874947421     
 827        10.92672961      3.882991263     
 828        14.59486869      3.889387487     
 829        15.48023053      3.891733346     
 830        20.89727253      3.894732334     
 831        18.42381953      3.902548021     
 832        16.77399127      3.909745439     
 833        17.16910497      3.913703748     
 834        13.84559673      3.918232536     
 835        16.41741835      3.920166739     
 836        21.40242558      3.929516775     
 837        14.43496173      3.932829421     
 838        25.41039198      3.937714231     
 839        21.61231823      3.948820096     
 840        16.24621062      3.952618684     
 841        23.90114168      3.962139326     
 842        19.5228168       3.966097623     
 843        14.92527105      3.969475981     
 844        13.20545226      3.971321315     
 845        13.05338375      3.975446934     
 846        22.12487462      3.983118392     
 847        9.854828876      3.985751852     
 848        12.58525101      3.986883699     
 849        16.86781619      3.989556501     
 850        13.42796984      3.991031094     
 851        18.57095697      3.996501641     
 852        14.99087077      3.998892963     
 853        14.24269995      4.001988748     
 854        11.86062423      4.004541937     
 855        18.86503525      4.007061635     
 856        13.43069201      4.013220844     
 857        18.46202659      4.02397065      
 858        14.99482281      4.030968973     
 859        18.98606778      4.040302749     
