 # i        kappa            theta           
 996        5.9656           2.30399         
 997        6.80063          2.30616         
 998        14.3765          2.31268         
 999        6.25186          2.31316         
 1000       5.5061           2.31937         
 1001       1.69022          2.3194          
 1002       7.25967          2.32334         
 1003       7.09703          2.32593         
 1004       5.16817          2.3281          
 1005       1.5449           2.32813         
 1006       4.80487          2.3303          
 1007       1.49701          2.33033         
 1008       8.56866          2.33227         
 1009       5.04089          2.33249         
 1010       10.685           2.33468         
 1011       3.79534          2.33481         
 1012       4.44892          2.33497         
 1013       5.99019          2.34065         
 1014       8.86043          2.3416          
 1015       12.7186          2.34213         
 1016       5.69218          2.34597         
 1017       5.57676          2.34627         
 1018       5.82577          2.34814         
 1019       5.85781          2.34852         
 1020       10.2655          2.35249         
 1021       10.2608          2.35411         
 1022       6.87616          2.35772         
 1023       6.9231           2.36051         
 1024       7.9999           2.36555         
 1025       4.65585          2.36565         
 1026       4.71363          2.36761         
 1027       4.57079          2.36782         
 1028       11.6722          2.36884         
 1029       4.87822          2.36999         
 1030       11.4101          2.37057         
 1031       5.46096          2.37179         
 1032       5.76804          2.37275         
 1033       9.2174           2.37604         
 1034       5.00974          2.3771          
 1035       5.09263          2.37733         
 1036       9.30368          2.38091         
 1037       9.07079          2.38204         
 1038       8.6381           2.38382         
 1039       5.27108          2.38421         
 1040       5.90068          2.38717         
 1041       6.99191          2.38856         
 1042       3.94697          2.38867         
 1043       4.65489          2.38897         
 1044       5.48197          2.3918          
 1045       8.79151          2.3923          
 1046       5.98734          2.39397         
 1047       6.02415          2.39557         
 1048       5.81215          2.39698         
 1049       5.90642          2.39769         
 1050       9.54188          2.40049         
 1051       6.02935          2.40153         
 1052       5.85185          2.40422         
 1053       5.38128          2.40505         
 1054       6.40841          2.40581         
 1055       3.43399          2.40581         
 1056       4.82208          2.40884         
 1057       7.39652          2.4091          
 1058       4.6458           2.40929         
 1059       6.42314          2.41146         
 1060       6.51875          2.41363         
 1061       6.02388          2.4158          
 1062       13.842           2.41646         
 1063       7.07712          2.42237         
 1064       7.26096          2.42495         
 1065       6.97708          2.43024         
 1066       6.47196          2.43167         
 1067       6.59197          2.43249         
 1068       11.0583          2.43549         
 1069       6.95017          2.43984         
 1070       6.64403          2.44201         
 1071       8.13383          2.44419         
 1072       4.62453          2.44429         
 1073       5.32824          2.44637         
 1074       12.2651          2.44677         
 1075       5.92819          2.44758         
 1076       7.08704          2.45073         
 1077       8.7724           2.45681         
 1078       8.3014           2.45727         
 1079       11.8739          2.45737         
 1080       11.2716          2.46639         
 1081       6.82248          2.46857         
 1082       6.88023          2.47074         
 1083       6.72889          2.47291         
 1084       10.3513          2.47509         
 1085       13.9576          2.47729         
 1086       8.13757          2.4795          
 1087       1.49193          2.47955         
 1088       6.12242          2.48048         
 1089       6.61429          2.48171         
 1090       6.46666          2.48822         
 1091       6.30888          2.48884         
 1092       14.2721          2.4908          
 1093       6.36083          2.49291         
 1094       6.39397          2.49367         
 1095       6.79397          2.49494         
 1096       7.75382          2.50169         
 1097       7.75407          2.51002         
 1098       8.45726          2.51844         
 1099       8.2301           2.51875         
 1100       5.23771          2.51967         
 1101       3.84309          2.52089         
 1102       10.0595          2.52095         
 1103       7.2313           2.52295         
 1104       4.05355          2.52314         
 1105       4.68467          2.52344         
 1106       5.06138          2.52632         
 1107       7.61595          2.5269          
 1108       9.91428          2.5275          
 1109       1.28932          2.52757         
 1110       3.86909          2.52973         
 1111       6.16096          2.52983         
 1112       1.2084           2.52988         
 1113       7.23701          2.53205         
 1114       1.34088          2.5321          
 1115       5.25669          2.5331          
 1116       9.6528           2.53426         
 1117       3.18242          2.53426         
 1118       9.11946          2.53583         
 1119       7.77497          2.5408          
 1120       6.64851          2.54104         
 1121       1.16342          2.5411          
 1122       8.28994          2.54224         
 1123       8.64025          2.54326         
 1124       8.69273          2.5453          
 1125       12.3335          2.54612         
 1126       9.99962          2.54979         
 1127       9.69646          2.55268         
 1128       6.01322          2.55416         
 1129       7.08855          2.5562          
 1130       6.83026          2.55634         
 1131       3.80395          2.55644         
 1132       6.51335          2.55963         
 1133       9.18247          2.56227         
 1134       7.52639          2.56299         
 1135       1.36646          2.56304         
 1136       5.96002          2.56375         
 1137       5.17562          2.56954         
 1138       1.57646          2.56957         
 1139       10.705           2.57174         
 1140       10.8324          2.57393         
 1141       11.0945          2.58046         
 1142       10.7859          2.58265         
 1143       10.9898          2.58484         
 1144       8.98901          2.59142         
 1145       1.61227          2.59147         
 1146       6.91211          2.59363         
 1147       6.00983          2.59669         
 1148       9.47628          2.59731         
 1149       5.99307          2.59904         
 1150       5.26501          2.60016         
 1151       5.22967          2.6005          
 1152       9.08818          2.60145         
 1153       6.00858          2.60215         
 1154       10.2235          2.60826         
 1155       10.2537          2.60889         
 1156       7.1264           2.61324         
 1157       9.18804          2.61763         
 1158       1.65096          2.61769         
 1159       7.04687          2.61982         
 1160       7.07833          2.62242         
 1161       6.85549          2.6242          
 1162       11.0358          2.62638         
 1163       7.38417          2.62959         
 1164       7.58083          2.6329          
 1165       7.27156          2.63706         
 1166       15.3524          2.63945         
 1167       7.38456          2.64279         
 1168       7.42994          2.64598         
 1169       7.62076          2.65032         
 1170       7.05263          2.65466         
 1171       13.7899          2.65685         
 1172       6.10212          2.65756         
 1173       10.0543          2.66125         
 1174       5.9027           2.66282         
 1175       8.62688          2.66383         
 1176       5.1033           2.66408         
 1177       6.35185          2.66653         
 1178       6.30344          2.66777         
 1179       6.60227          2.66905         
 1180       6.77827          2.674           
 1181       6.19905          2.67647         
 1182       9.03733          2.6779          
 1183       5.55518          2.67864         
 1184       4.7676           2.68081         
 1185       11.2154          2.68113         
 1186       4.79549          2.68242         
 1187       4.23667          2.68298         
 1188       6.51034          2.68334         
 1189       4.13723          2.68362         
 1190       4.88494          2.68411         
 1191       5.3327           2.68515         
 1192       9.14251          2.68626         
 1193       12.8784          2.68956         
 1194       5.47698          2.6899          
 1195       6.52725          2.69867         
 1196       5.89664          2.70006         
 1197       5.59409          2.70084         
 1198       8.97608          2.70176         
 1199       4.64477          2.70301         
 1200       8.11796          2.70316         
 1201       10.3945          2.70578         
 1202       13.9707          2.71228         
 1203       6.11514          2.71388         
 1204       9.08854          2.71549         
 1205       5.60958          2.71605         
 1206       6.26593          2.71737         
 1207       6.37435          2.72041         
 1208       6.31452          2.72148         
 1209       9.61269          2.72446         
 1210       5.3017           2.72601         
 1211       4.66043          2.72656         
 1212       11.7431          2.72695         
 1213       5.2758           2.72747         
 1214       13.54            2.73426         
 1215       9.51711          2.7352          
 1216       13.8853          2.73745         
 1217       5.86107          2.74049         
 1218       5.85291          2.74086         
 1219       6.62287          2.74266         
 1220       6.94678          2.74449         
 1221       6.4822           2.74879         
 1222       6.45374          2.74923         
 1223       6.70356          2.75635         
 1224       14.5633          2.7574          
 1225       13.329           2.76238         
 1226       1.56719          2.76245         
 1227       6.98066          2.76761         
 1228       14.6092          2.77031         
 1229       6.53415          2.77284         
 1230       5.69582          2.77502         
 1231       9.29431          2.77547         
 1232       6.49837          2.77765         
 1233       6.52898          2.77971         
 1234       5.62787          2.78263         
 1235       5.20052          2.7833          
 1236       3.83811          2.78418         
 1237       9.72448          2.78431         
 1238       4.67988          2.78465         
 1239       5.79277          2.7865          
 1240       5.63877          2.78763         
 1241       5.77288          2.78819         
 1242       14.2055          2.79091         
 1243       6.56596          2.79627         
 1244       9.32769          2.79822         
 1245       9.30499          2.79895         
 1246       9.65896          2.80181         
 1247       4.14164          2.80393         
 1248       3.89432          2.80399         
 1249       5.10184          2.80456         
 1250       12.4296          2.8055          
 1251       5.74713          2.8078          
 1252       5.78498          2.80833         
 1253       13.9815          2.81084         
 1254       5.25704          2.81458         
 1255       8.69941          2.81485         
 1256       5.86207          2.81546         
 1257       6.59837          2.82106         
 1258       6.4763           2.82192         
 1259       6.70956          2.82358         
 1260       10.8768          2.82531         
 1261       10.8267          2.82982         
 1262       7.33529          2.83226         
 1263       5.62298          2.83653         
 1264       5.62928          2.83664         
 1265       5.96719          2.84276         
 1266       14.0296          2.84313         
 1267       5.51252          2.84652         
 1268       5.50271          2.84664         
 1269       15.5112          2.85107         
 1270       9.4651           2.85404         
 1271       1.59546          2.85409         
 1272       7.18584          2.86355         
 1273       10.648           2.86556         
 1274       6.29694          2.86717         
 1275       14.381           2.86806         
 1276       6.70449          2.87507         
 1277       9.98871          2.87651         
 1278       6.19661          2.87772         
 1279       5.37586          2.87961         
 1280       5.28269          2.87992         
 1281       5.42663          2.88113         
 1282       5.47731          2.88152         
 1283       8.97334          2.88331         
 1284       5.37329          2.88391         
 1285       13.4307          2.8848          
 1286       6.42957          2.89135         
 1287       4.77181          2.89225         
 1288       4.36111          2.89248         
 1289       7.9084           2.89257         
 1290       7.00351          2.90448         
 1291       6.91689          2.90576         
 1292       7.11341          2.90687         
 1293       10.5975          2.91284         
 1294       14.726           2.91408         
 1295       5.63762          2.92061         
 1296       12.1869          2.92121         
 1297       5.32708          2.92192         
 1298       5.68246          2.92284         
 1299       9.39002          2.92409         
 1300       5.91643          2.92627         
 1301       13.1889          2.9273          
 1302       4.68318          2.93061         
 1303       8.17976          2.93072         
 1304       9.42806          2.93291         
 1305       12.9568          2.93428         
 1306       5.96221          2.93509         
 1307       13.6625          2.9417          
 1308       13.6014          2.94248         
 1309       6.87488          2.94492         
 1310       6.7342           2.95048         
 1311       10.4098          2.9524          
 1312       6.38821          2.95482         
 1313       5.85008          2.95646         
 1314       8.16717          2.95757         
 1315       4.2485           2.95802         
 1316       7.73633          2.95821         
 1317       5.30906          2.96137         
 1318       12.0492          2.96196         
 1319       11.8476          2.96306         
 1320       5.16265          2.96354         
 1321       9.91519          2.96488         
 1322       11.1713          2.97739         
 1323       6.84813          2.9789          
 1324       6.78631          2.98155         
 1325       10.5516          2.983           
 1326       6.37578          2.98525         
 1327       6.40651          2.98589         
 1328       11.1317          2.98807         
 1329       7.51021          2.99242         
 1330       13.482           2.99898         
 1331       1.62551          2.99905         
 1332       6.12336          3.0033          
 1333       6.04028          3.00372         
 1334       14.0853          3.00587         
 1335       10.1831          3.00793         
 1336       5.51802          3.01023         
 1337       5.57646          3.01044         
 1338       6.39934          3.01321         
 1339       9.26512          3.0146          
 1340       9.37006          3.01501         
 1341       7.21948          3.01937         
 1342       11.1177          3.02278         
 1343       10.6492          3.02684         
 1344       6.16748          3.02902         
 1345       5.81973          3.03            
 1346       13.162           3.03097         
 1347       5.79425          3.03284         
 1348       5.77239          3.03338         
 1349       6.29274          3.03472         
 1350       10.4656          3.03647         
 1351       7.06763          3.03955         
 1352       6.46057          3.04367         
 1353       9.73887          3.04471         
 1354       5.68918          3.04582         
 1355       9.59787          3.04633         
 1356       10.292           3.05035         
 1357       10.2977          3.05105         
 1358       7.59238          3.05691         
 1359       7.32773          3.05943         
 1360       7.04207          3.06072         
 1361       7.48524          3.0622          
 1362       12.7044          3.06854         
 1363       11.096           3.07914         
 1364       6.82346          3.07959         
 1365       7.53781          3.08484         
 1366       7.05684          3.08651         
 1367       10.7046          3.08798         
 1368       6.78156          3.08862         
 1369       7.31184          3.09902         
 1370       6.51791          3.10018         
 1371       6.6141           3.1007          
 1372       15.1197          3.10489         
 1373       11.3678          3.1069          
 1374       5.78951          3.11261         
 1375       5.78394          3.11282         
 1376       6.35206          3.11467         
 1377       10.1835          3.11551         
 1378       10.365           3.11918         
 1379       1.52008          3.12145         
 1380       12.2876          3.12152         
 1381       6.19797          3.12338         
 1382       6.34349          3.12414         
 1383       9.54936          3.12825         
 1384       12.9283          3.12917         
 1385       9.3867           3.13034         
 1386       6.12853          3.13156         
 1387       6.47524          3.13312         
 1388       14.3465          3.13556         
 1389       6.92181          3.13748         
 1390       6.17883          3.14211         
 1391       14.0567          3.14268         
 1392       6.68638          3.14428         
 1393       7.06459          3.1456          
 1394       12.2561          3.15062         
 1395       12.2776          3.15433         
 1396       13.1095          3.15958         
 1397       8.62489          3.176           
 1398       8.48283          3.17815         
 1399       15.8169          3.18608         
 1400       6.6555           3.18647         
 1401       6.95608          3.19411         
 1402       6.27687          3.19542         
 1403       5.30795          3.19644         
 1404       7.32206          3.19703         
 1405       11.0029          3.19718         
 1406       5.12402          3.19757         
 1407       7.02236          3.20129         
 1408       7.06628          3.20248         
 1409       7.4068           3.20518         
 1410       6.94917          3.20742         
 1411       5.96397          3.20888         
 1412       9.93309          3.20929         
 1413       15.835           3.21069         
 1414       8.70505          3.22337         
 1415       13.8841          3.2441          
 1416       13.2805          3.25107         
 1417       7.85055          3.25677         
 1418       7.50641          3.25812         
 1419       11.2127          3.26121         
 1420       11.1176          3.26211         
 1421       7.19845          3.26687         
 1422       16.0102          3.26796         
 1423       16.1599          3.2735          
 1424       6.84383          3.27692         
 1425       10.6362          3.27795         
 1426       11.0869          3.27902         
 1427       8.13802          3.28257         
 1428       6.50254          3.29449         
 1429       11.0547          3.29473         
 1430       8.06509          3.29797         
 1431       7.16746          3.30414         
 1432       7.04153          3.30474         
 1433       7.60041          3.30631         
 1434       12.7259          3.31117         
 1435       11.1079          3.31774         
 1436       6.98004          3.31838         
 1437       7.06111          3.32223         
 1438       15.89            3.32321         
 1439       10.9086          3.33408         
 1440       6.52784          3.33495         
 1441       10.9142          3.33643         
 1442       6.15303          3.3399          
 1443       8.221            3.34093         
 1444       12.0593          3.34094         
 1445       6.62144          3.34237         
 1446       7.56285          3.34664         
 1447       7.56059          3.3484          
 1448       10.6422          3.35693         
 1449       6.324            3.35766         
 1450       10.5141          3.35928         
 1451       6.75896          3.36063         
 1452       9.73017          3.36409         
 1453       5.85989          3.36445         
 1454       6.57074          3.36622         
 1455       13.9042          3.3686          
 1456       6.01219          3.36904         
 1457       7.2821           3.37257         
 1458       7.37964          3.3738          
 1459       12.3378          3.37969         
 1460       10.6725          3.3914          
 1461       5.83627          3.39231         
 1462       5.95926          3.39262         
 1463       6.27863          3.39608         
 1464       6.22151          3.39657         
 1465       6.22682          3.39874         
 1466       5.371            3.39972         
 1467       5.36             3.39998         
 1468       6.28216          3.40122         
 1469       5.10316          3.40339         
 1470       8.80384          3.40357         
 1471       6.62303          3.40556         
 1472       14.8739          3.40775         
 1473       11.2453          3.41138         
 1474       7.39431          3.41434         
 1475       7.68761          3.41888         
 1476       11.1268          3.42343         
 1477       6.91478          3.4249          
 1478       13.3132          3.42893         
 1479       9.18702          3.42936         
 1480       14.0068          3.43156         
 1481       14.1706          3.43387         
 1482       14.6038          3.43513         
 1483       11.1209          3.44802         
 1484       10.8106          3.44869         
 1485       7.86473          3.45495         
 1486       10.1913          3.45998         
 1487       13.8759          3.46081         
 1488       6.14229          3.46209         
 1489       6.4621           3.4628          
 1490       15.8018          3.46789         
 1491       8.98914          3.47527         
 1492       9.00153          3.47554         
 1493       8.61128          3.47757         
 1494       12.4763          3.47786         
 1495       6.32524          3.47924         
 1496       11.1024          3.48336         
 1497       6.97078          3.48486         
 1498       7.63147          3.49109         
 1499       7.23669          3.49122         
 1500       7.99477          3.49162         
 1501       4.47053          3.49235         
 1502       4.78823          3.49247         
 1503       7.15541          3.49464         
 1504       11.9698          3.50468         
 1505       7.67622          3.50881         
 1506       7.45346          3.50883         
 1507       5.24877          3.50933         
 1508       6.09122          3.50982         
 1509       7.4409           3.52171         
 1510       7.14838          3.5228          
 1511       15.2256          3.52715         
 1512       14.2678          3.53161         
 1513       10.0527          3.53219         
 1514       7.31518          3.53496         
 1515       7.65889          3.53827         
 1516       7.41784          3.5427          
 1517       11.5008          3.54492         
 1518       6.7233           3.55157         
 1519       8.4285           3.5535          
 1520       7.97942          3.55367         
 1521       5.48815          3.55426         
 1522       6.97473          3.5582          
 1523       2.05249          3.55848         
 1524       7.2689           3.55849         
 1525       5.94307          3.55866         
 1526       4.3057           3.55949         
 1527       7.59564          3.55973         
 1528       13.7495          3.56199         
 1529       6.70937          3.56671         
 1530       6.68423          3.56751         
 1531       13.9781          3.57554         
 1532       9.45077          3.57732         
 1533       13.1246          3.57857         
 1534       5.98217          3.58041         
 1535       13.0227          3.58215         
 1536       9.50569          3.58319         
 1537       13.7244          3.58768         
 1538       13.1287          3.58944         
 1539       5.85888          3.59039         
 1540       6.38894          3.59163         
 1541       10.7169          3.59602         
 1542       13.7653          3.60202         
 1543       8.66801          3.60376         
 1544       4.95231          3.60427         
 1545       12.2742          3.60507         
 1546       9.40136          3.60603         
 1547       10.4776          3.61293         
 1548       5.39415          3.61534         
 1549       8.89488          3.61568         
 1550       9.36851          3.61752         
 1551       9.56992          3.6183          
 1552       5.70106          3.62307         
 1553       12.5603          3.62362         
 1554       5.60389          3.62411         
 1555       5.10133          3.62845         
 1556       12.985           3.62859         
 1557       6.93822          3.63431         
 1558       6.88366          3.63545         
 1559       6.65736          3.63948         
 1560       13.3493          3.64124         
 1561       9.54396          3.64178         
 1562       10.1977          3.64655         
 1563       9.99052          3.64775         
 1564       6.20857          3.64986         
 1565       5.72257          3.65115         
 1566       12.8526          3.65189         
 1567       5.75083          3.65241         
 1568       7.42654          3.65563         
 1569       7.99352          3.6632          
 1570       7.80804          3.66856         
 1571       12.0311          3.67238         
 1572       7.55203          3.6765          
 1573       12.4053          3.68086         
 1574       4.37823          3.68135         
 1575       3.7              3.68157         
 1576       7.01987          3.68168         
 1577       10.2253          3.68387         
 1578       14.8822          3.68611         
 1579       11.177           3.69022         
 1580       5.95185          3.69267         
 1581       9.21233          3.69313         
 1582       5.74689          3.69343         
 1583       7.17773          3.71849         
 1584       7.09522          3.71934         
 1585       13.0478          3.72266         
 1586       5.24096          3.72285         
 1587       6.44968          3.72397         
 1588       6.6211           3.72776         
 1589       14.2412          3.72944         
 1590       10.1984          3.73134         
 1591       10.3091          3.73337         
 1592       10.7073          3.73517         
 1593       6.94794          3.73947         
 1594       6.89751          3.74091         
 1595       5.50262          3.74381         
 1596       4.73395          3.74416         
 1597       8.48594          3.74432         
 1598       9.91216          3.75167         
 1599       9.16365          3.75256         
 1600       9.43144          3.75313         
 1601       6.84161          3.75531         
 1602       7.14583          3.75755         
 1603       6.66426          3.76358         
 1604       10.2922          3.76465         
 1605       6.5966           3.76606         
 1606       15.1867          3.76825         
 1607       10.9728          3.777           
 1608       9.71082          3.78028         
 1609       8.792            3.78154         
 1610       8.83631          3.78216         
 1611       9.13612          3.78344         
 1612       6.006            3.78419         
 1613       6.09568          3.79173         
 1614       5.85909          3.79247         
 1615       9.24879          3.79391         
 1616       12.0671          3.79612         
 1617       11.4686          3.7975          
 1618       7.86226          3.79866         
 1619       11.1739          3.79936         
 1620       7.98701          3.80191         
 1621       4.47747          3.80274         
 1622       7.11178          3.80306         
 1623       7.26631          3.80395         
 1624       4.52849          3.8043          
 1625       8.61532          3.80565         
 1626       5.76254          3.80783         
 1627       8.559            3.80959         
 1628       11.5938          3.81069         
 1629       4.58605          3.8116          
 1630       4.54201          3.81177         
 1631       5.81176          3.81354         
 1632       9.49318          3.81468         
 1633       5.97781          3.8179          
 1634       6.00141          3.81834         
 1635       13.4083          3.82357         
 1636       13.3614          3.82428         
 1637       10.4773          3.82671         
 1638       7.04667          3.8293          
 1639       7.11233          3.84137         
 1640       13.8789          3.84412         
 1641       6.02902          3.84498         
 1642       10.0896          3.84656         
 1643       6.44472          3.84885         
 1644       5.1987           3.85093         
 1645       12.3644          3.85129         
 1646       8.80162          3.85273         
 1647       9.06697          3.85311         
 1648       15.3218          3.86188         
 1649       7.06745          3.86306         
 1650       11.1193          3.87112         
 1651       8.90131          3.87385         
 1652       12.7718          3.87405         
 1653       8.81843          3.87625         
 1654       5.03474          3.87636         
 1655       5.93621          3.88861         
 1656       9.0299           3.88915         
 1657       5.62197          3.88977         
 1658       5.98479          3.89073         
 1659       9.55596          3.89236         
 1660       13.757           3.89316         
 1661       7.21916          3.89774         
 1662       7.20176          3.90157         
 1663       11.2943          3.90317         
 1664       10.5039          3.90943         
 1665       6.33524          3.91027         
 1666       10.7906          3.91186         
 1667       6.44507          3.9168          
 1668       8.8427           3.91812         
 1669       5.05613          3.91843         
 1670       9.4328           3.91906         
 1671       7.05037          3.92165         
 1672       7.42815          3.92594         
 1673       14.0552          3.9314          
 1674       5.49409          3.9325          
 1675       8.99706          3.93303         
 1676       9.71232          3.93379         
 1677       15.7971          3.94012         
 1678       11.0167          3.94787         
 1679       10.6835          3.9498          
 1680       10.098           3.95244         
 1681       6.21153          3.95291         
 1682       14.0599          3.96149         
 1683       9.93635          3.96306         
 1684       9.96262          3.96477         
 1685       9.63958          3.96747         
 1686       5.84421          3.96867         
 1687       9.13961          3.96999         
 1688       8.27299          3.97122         
 1689       4.98374          3.97149         
 1690       6.09164          3.97247         
 1691       7.01464          3.97803         
 1692       13.1899          3.98266         
 1693       9.02264          3.98379         
 1694       5.38492          3.98531         
 1695       4.50976          3.98628         
 1696       7.68007          3.9865          
 1697       4.95462          3.98748         
 1698       5.22352          3.98795         
 1699       11.7054          3.99027         
 1700       8.06             3.99075         
 1701       5.42105          3.99145         
 1702       6.1725           3.99543         
 1703       12.4676          3.99703         
 1704       5.47516          3.9976          
 1705       9.57335          3.99963         
 1706       8.88403          4.00183         
 1707       5.41409          4.00225         
 1708       5.98832          4.00401         
 1709       5.92054          4.00508         
 1710       5.9115           4.00618         
 1711       13.0222          4.00746         
 1712       5.81449          4.00795         
 1713       7.67007          4.01721         
 1714       11.5581          4.02361         
 1715       6.97564          4.02457         
 1716       7.38295          4.02655         
 1717       7.67284          4.03522         
 1718       7.59395          4.03899         
 1719       11.467           4.04117         
 1720       7.46063          4.04319         
 1721       11.8279          4.04754         
 1722       7.15398          4.05155         
 1723       7.07042          4.05261         
 1724       7.4324           4.05631         
 1725       6.80091          4.05979         
 1726       6.65169          4.06087         
 1727       10.4944          4.06238         
 1728       7.03359          4.06489         
 1729       5.33435          4.06819         
 1730       12.8739          4.0684          
 1731       6.40565          4.06946         
 1732       7.25497          4.07348         
 1733       6.86017          4.07641         
 1734       6.78944          4.07726         
 1735       6.73238          4.08076         
 1736       6.64237          4.08163         
 1737       6.86944          4.08293         
 1738       6.58735          4.08951         
 1739       5.00699          4.09131         
 1740       11.8334          4.09148         
 1741       5.76211          4.09238         
 1742       6.28119          4.09361         
 1743       5.82901          4.09641         
 1744       9.21443          4.09698         
 1745       6.06             4.09769         
 1746       6.88395          4.10077         
 1747       10.7023          4.10442         
 1748       10.4161          4.10752         
 1749       6.66031          4.10896         
 1750       6.54098          4.11124         
 1751       9.90363          4.11412         
 1752       5.43572          4.11553         
 1753       12.6605          4.11602         
 1754       6.01382          4.11741         
 1755       6.36078          4.11837         
 1756       10.056           4.12217         
 1757       6.29415          4.12271         
 1758       7.28955          4.12628         
 1759       7.51546          4.12922         
 1760       7.35435          4.1338          
 1761       5.13287          4.1357          
 1762       5.10362          4.13575         
 1763       10.6813          4.14138         
 1764       6.44             4.14232         
 1765       15.3669          4.14409         
 1766       6.90075          4.15104         
 1767       14.9802          4.15257         
 1768       11.1092          4.15412         
 1769       6.29082          4.16192         
 1770       10.4553          4.16227         
 1771       6.37626          4.16843         
 1772       6.29233          4.16886         
 1773       6.73685          4.1706          
 1774       6.14358          4.17236         
 1775       6.17284          4.17277         
 1776       11.0778          4.17576         
 1777       6.40268          4.17928         
 1778       6.26239          4.17985         
 1779       6.84924          4.18135         
 1780       6.01729          4.18528         
 1781       5.69514          4.18581         
 1782       13.6805          4.18656         
 1783       13.3058          4.19004         
 1784       5.25498          4.19019         
 1785       7.19101          4.19834         
 1786       7.13369          4.19957         
 1787       11.1503          4.20228         
 1788       7.065            4.20323         
 1789       12.1399          4.21195         
 1790       6.6837           4.21792         
 1791       9.96876          4.21889         
 1792       5.6088           4.2202          
 1793       5.07652          4.22066         
 1794       4.81035          4.22102         
 1795       5.18811          4.22122         
 1796       7.81503          4.2264          
 1797       7.42865          4.23156         
 1798       7.90194          4.23496         
 1799       4.19238          4.23503         
 1800       5.61636          4.2355          
 1801       6.40731          4.23735         
 1802       14.8545          4.23865         
 1803       9.96186          4.24689         
 1804       7.68371          4.24828         
 1805       7.05664          4.24852         
 1806       4.33458          4.24872         
 1807       13.4969          4.24981         
 1808       7.62004          4.25527         
 1809       7.58687          4.26064         
 1810       7.16201          4.26433         
 1811       14.2824          4.26721         
 1812       6.19365          4.26867         
 1813       12.1182          4.2703          
 1814       4.77376          4.27041         
 1815       9.77865          4.27549         
 1816       5.94374          4.27616         
 1817       6.04845          4.27761         
 1818       6.15234          4.27833         
 1819       9.37823          4.28085         
 1820       5.66926          4.28113         
 1821       9.13216          4.28513         
 1822       1.60653          4.28519         
 1823       7.04706          4.28946         
 1824       10.5198          4.29219         
 1825       6.6363           4.29299         
 1826       7.26311          4.29744         
 1827       6.36443          4.3014          
 1828       13.739           4.30245         
 1829       10.2005          4.30343         
 1830       7.32249          4.30804         
 1831       7.17746          4.3108          
 1832       10.5162          4.31682         
 1833       13.9774          4.31849         
 1834       8.26625          4.32145         
 1835       8.13541          4.32174         
 1836       9.09318          4.32262         
 1837       6.40831          4.32426         
 1838       14.7226          4.32833         
 1839       10.7404          4.33173         
 1840       6.64847          4.33493         
 1841       6.15783          4.33641         
 1842       6.24499          4.337           
 1843       10.7952          4.34009         
 1844       5.61089          4.34627         
 1845       5.5963           4.3465          
 1846       6.27458          4.34844         
 1847       12.1718          4.35063         
 1848       5.17127          4.35111         
 1849       9.20604          4.35247         
 1850       4.18135          4.35545         
 1851       7.32596          4.35555         
 1852       11.6919          4.3568          
 1853       8.34047          4.35775         
 1854       5.34215          4.35898         
 1855       12.6108          4.35995         
 1856       5.66566          4.36214         
 1857       5.77614          4.36254         
 1858       7.0082           4.3665          
 1859       10.7114          4.37042         
 1860       10.9397          4.37302         
 1861       7.04135          4.37817         
 1862       5.59664          4.38173         
 1863       4.90483          4.38217         
 1864       8.56065          4.38246         
 1865       6.1988           4.38464         
 1866       6.15416          4.38575         
 1867       10.1404          4.38706         
 1868       7.06757          4.39011         
 1869       6.27513          4.39602         
 1870       6.14334          4.39664         
 1871       6.28307          4.39865         
 1872       5.76398          4.40032         
 1873       5.43936          4.40099         
 1874       5.61223          4.40155         
 1875       6.11181          4.40316         
 1876       9.64807          4.40534         
 1877       5.8012           4.40752         
 1878       9.07546          4.40855         
 1879       5.76413          4.41015         
 1880       12.1247          4.41188         
 1881       5.33087          4.41302         
 1882       5.3186           4.41407         
 1883       8.52217          4.41501         
 1884       5.51958          4.41624         
 1885       9.01984          4.41745         
 1886       12.2386          4.4206          
 1887       4.78078          4.42173         
 1888       4.73112          4.42215         
 1889       4.59536          4.42278         
 1890       8.0538           4.42321         
 1891       9.20072          4.42496         
 1892       6.18086          4.42714         
 1893       13.6384          4.42933         
 1894       8.35875          4.43373         
 1895       4.31004          4.4341          
 1896       4.67972          4.43423         
 1897       6.25785          4.43583         
 1898       5.0916           4.43857         
 1899       8.72747          4.43871         
 1900       5.94892          4.44348         
 1901       9.6322           4.44392         
 1902       6.76742          4.44525         
 1903       6.62322          4.45467         
 1904       6.53058          4.45525         
 1905       7.12921          4.45742         
 1906       6.43728          4.46202         
 1907       4.40484          4.46331         
 1908       7.77216          4.46343         
 1909       5.47603          4.46393         
 1910       6.62378          4.4661          
 1911       5.33282          4.47029         
 1912       11.8378          4.47077         
 1913       5.10594          4.47118         
 1914       9.60596          4.47283         
 1915       9.84336          4.47502         
 1916       4.3995           4.4772          
 1917       4.31661          4.47727         
 1918       5.76293          4.47775         
 1919       6.82148          4.48246         
 1920       6.4792           4.48417         
 1921       12.8858          4.48577         
 1922       5.27018          4.48599         
 1923       7.10771          4.49185         
 1924       6.97076          4.49467         
 1925       6.52368          4.49648         
 1926       4.86479          4.49736         
 1927       1.52122          4.49739         
 1928       5.86663          4.50022         
 1929       5.89805          4.50042         
 1930       7.21376          4.50607         
