 # i        kappa            theta           
 93         36.03322903      0.7700805261    
 94         30.57093203      0.7777171339    
 95         16.49587279      0.7838307507    
 96         29.20713679      0.7894865848    
 97         30.49097403      0.8011517772    
 98         29.15266518      0.8072460894    
 99         25.77984054      0.819378545     
 100        22.32135579      0.8242287856    
 101        30.92055198      0.828370429     
 102        38.63778541      0.8372515853    
 103        28.43675091      0.846949814     
 104        32.33748949      0.8550570373    
 105        29.57827183      0.8668486765    
 106        25.24803526      0.8733700269    
 107        21.4827373       0.8782825541    
 108        36.05867796      0.8834335059    
 109        27.27358587      0.8933533778    
 110        39.25602731      0.9046816891    
 111        32.68729857      0.9187630885    
 112        34.46265092      0.9252674533    
 113        36.40759871      0.9354721813    
 114        19.82526772      0.9402065548    
 115        30.39766829      0.9428919915    
 116        25.15576156      0.9480495094    
 117        30.0245499       0.9566053085    
 118        28.19188982      0.9650597563    
 119        29.57011197      0.9787357919    
 120        21.23542545      0.9851515914    
 121        31.97495017      0.9906565523    
 122        23.25177229      0.9974684331    
 123        30.14922707      1.004431461     
 124        25.44447462      1.014038023     
 125        22.30947796      1.020434646     
 126        34.70060357      1.027172104     
 127        28.39609524      1.03413387      
 128        24.72023576      1.039278243     
 129        28.18359408      1.044226789     
 130        35.07712683      1.056211759     
 131        24.64713222      1.064966998     
 132        31.31065086      1.076659637     
 133        28.85890538      1.086222286     
 134        27.87730164      1.090490972     
 135        26.90158895      1.10413735      
 136        28.24937687      1.112719704     
 137        20.9880233       1.116659377     
 138        24.13808615      1.120689124     
 139        25.58868918      1.126054803     
 140        35.8352725       1.136282806     
 141        28.57244263      1.156319037     
 142        22.28328614      1.167527663     
 143        27.42916835      1.17125767      
 144        23.29853479      1.175532037     
 145        30.85512427      1.180425149     
 146        29.48129645      1.198919173     
 147        31.06058536      1.212633331     
 148        39.40543012      1.227038076     
 149        31.94203642      1.233853977     
 150        36.25404124      1.245308907     
 151        24.86931596      1.251343689     
 152        39.82398986      1.259847709     
 153        23.60465512      1.264386574     
 154        36.51288433      1.274216485     
 155        34.01888981      1.284466952     
 156        36.36593091      1.301495878     
 157        35.00703864      1.309647435     
 158        29.00558049      1.321715493     
 159        33.17485074      1.328728468     
 160        17.979905        1.332116851     
 161        44.52297051      1.348074686     
 162        33.02917729      1.366762792     
 163        36.97615551      1.379484415     
 164        38.9993721       1.395014837     
 165        41.38259388      1.410121087     
 166        32.22620613      1.416858053     
 167        40.31354697      1.447106264     
 168        42.07682348      1.461971975     
 169        41.55666278      1.48860216      
 170        48.25064969      1.537635173     
 171        41.03361048      1.558112152     
 172        42.5915327       1.567028304     
 173        41.26668168      1.58063283      
 174        37.2079026       1.61195003      
 175        28.59737048      1.618255321     
 176        44.22546027      1.6377568       
 177        42.29087984      1.662289243     
 178        35.77780581      1.671985436     
 179        36.23883274      1.682072904     
 180        29.72577932      1.708158393     
 181        34.82459598      1.717156793     
 182        41.82742543      1.72407515      
 183        34.62810154      1.734382802     
 184        29.23304917      1.748012826     
 185        29.59320318      1.772551946     
 186        43.62222428      1.784317024     
 187        38.60601115      1.803099634     
 188        29.56814355      1.813652842     
 189        27.03348915      1.823808268     
 190        27.76528819      1.830126999     
 191        38.19288723      1.843310777     
 192        25.04966983      1.854708141     
 193        39.88304012      1.860754458     
 194        29.76342861      1.87219969      
 195        33.55840217      1.884668388     
 196        33.7390633       1.893181782     
 197        27.42560384      1.898847177     
 198        32.58397297      1.905354018     
 199        19.72506896      1.913790247     
 200        23.95317571      1.919069026     
 201        22.98305589      1.923992003     
 202        22.36036643      1.932396382     
 203        24.92612778      1.939405945     
 204        23.47276584      1.947607602     
 205        28.52383528      1.953432852     
 206        25.86530804      1.959457352     
 207        31.20579398      1.970048752     
 208        22.65428385      1.976215448     
 209        24.52460507      1.986010042     
 210        31.98722645      1.994887641     
 211        35.34360441      2.001190387     
 212        26.53900726      2.008329989     
 213        33.8973694       2.020660512     
 214        16.89701082      2.024638673     
 215        25.53047096      2.028460758     
 216        28.22579202      2.034277289     
 217        30.11909117      2.038536253     
 218        22.95179553      2.046834301     
 219        33.53370322      2.053033342     
 220        24.55841013      2.062147858     
 221        23.62627227      2.072148909     
 222        22.62714773      2.076982656     
 223        24.04426383      2.080832175     
 224        29.3428896       2.08983788      
 225        29.23087363      2.099345403     
 226        26.7102612       2.103616983     
 227        28.5448569       2.108318825     
 228        32.91650072      2.1211215       
 229        35.94458939      2.137132169     
 230        32.67286896      2.147509717     
 231        34.29310843      2.157374421     
 232        30.68160503      2.163944315     
 233        25.07618564      2.167884981     
 234        27.06799321      2.174982087     
 235        27.48640745      2.181435874     
 236        29.81931419      2.196135321     
 237        29.38286935      2.204138395     
 238        37.05025865      2.219132661     
 239        23.65325876      2.226403083     
 240        28.37222963      2.233479988     
 241        27.39976513      2.250459488     
 242        34.5411678       2.258472981     
 243        25.61228488      2.264487719     
 244        23.84826762      2.268679231     
 245        31.57178874      2.274221357     
 246        27.87308183      2.281679017     
 247        31.24534934      2.290151571     
 248        34.56505264      2.30093775      
 249        33.13984044      2.309895546     
 250        21.39206625      2.322873313     
 251        12.92112571      2.32917199      
 252        27.87554706      2.333569754     
 253        31.77354112      2.340716027     
 254        22.76698355      2.347244589     
 255        34.05192786      2.355636243     
 256        21.76693208      2.366485599     
 257        33.16594067      2.370079295     
 258        24.89012357      2.375756947     
 259        32.02687045      2.382543893     
 260        21.32363524      2.388287122     
 261        26.07529917      2.393324971     
 262        27.07310538      2.399367427     
 263        20.90813445      2.405174261     
 264        23.10186915      2.409735315     
 265        33.20398677      2.41703942      
 266        27.08141168      2.429714646     
 267        32.52539927      2.439888558     
 268        27.93240009      2.446458521     
 269        35.7473096       2.455906775     
 270        31.45198765      2.469184034     
 271        33.69943807      2.477246367     
 272        25.30605492      2.484828199     
 273        33.5614043       2.492567704     
 274        31.93509943      2.512458729     
 275        26.16797313      2.521236016     
 276        21.24619088      2.525296444     
 277        21.08569974      2.528585215     
 278        14.94321694      2.532248626     
 279        29.50120148      2.536452101     
 280        24.56454317      2.542221245     
 281        40.39507795      2.54840768      
 282        23.54764193      2.5557619       
 283        24.41046988      2.561833881     
 284        23.25032508      2.569077965     
 285        43.34929803      2.580483457     
 286        23.35040059      2.593418498     
 287        25.75923597      2.598927739     
 288        35.29059116      2.605672453     
 289        24.82820236      2.617000092     
 290        32.096186        2.625785155     
 291        37.29868074      2.638324695     
 292        35.61227859      2.652788676     
 293        30.44252186      2.661544531     
 294        24.16458294      2.667021492     
 295        27.34974243      2.676768951     
 296        24.82656799      2.681628351     
 297        20.69816443      2.684038248     
 298        33.76093345      2.690472132     
 299        24.91320998      2.701387017     
 300        38.29647388      2.708866373     
 301        27.12026475      2.717181969     
 302        25.6862182       2.724427621     
 303        39.76409554      2.731449551     
 304        31.9764345       2.739688745     
 305        26.37140937      2.749679261     
 306        36.18805312      2.76138872      
 307        35.85622446      2.772833512     
 308        23.66351819      2.780619161     
 309        23.85015416      2.784882878     
 310        31.93940824      2.790941792     
 311        32.17979976      2.800225574     
 312        26.97028027      2.805594027     
 313        33.46597665      2.81202587      
 314        25.43915897      2.820657315     
 315        34.38872037      2.830004465     
 316        30.90409115      2.842487462     
 317        31.85692825      2.851337421     
 318        38.21250143      2.866383688     
 319        28.0419497       2.87702216      
 320        24.96069563      2.881740067     
 321        29.77962511      2.887223466     
 322        25.98151824      2.899225048     
 323        37.78154548      2.913354129     
 324        32.33430074      2.922439573     
 325        31.72451167      2.928467745     
 326        41.68116372      2.936503619     
 327        37.32589532      2.947099674     
 328        24.45839046      2.956671492     
 329        36.65430499      2.961444441     
 330        32.83796561      2.971797454     
 331        29.88112043      2.983763314     
 332        33.510704        2.993925394     
 333        36.15131989      3.005659705     
 334        26.54643805      3.012501855     
 335        38.04923645      3.021369404     
 336        30.70654592      3.030749391     
 337        29.36404006      3.036231857     
 338        31.23691441      3.045191351     
 339        35.22539652      3.053825845     
 340        38.02482197      3.068940799     
 341        31.86637294      3.085140591     
 342        27.00546289      3.097115268     
 343        37.77233637      3.107861887     
 344        28.21725584      3.116977263     
 345        34.10892951      3.124207168     
 346        34.64613816      3.13063402      
 347        41.18530273      3.139265814     
 348        37.98417547      3.149782117     
 349        45.671661        3.175185999     
 350        24.99343011      3.192908016     
 351        30.23172208      3.198155905     
 352        27.16531607      3.205856747     
 353        47.974385        3.222279516     
 354        39.53469395      3.256371307     
 355        50.09170344      3.268293609     
 356        36.4121961       3.279105314     
 357        32.52882245      3.297534259     
 358        38.17153926      3.310935113     
 359        40.52413979      3.325121192     
 360        31.56384544      3.337959507     
 361        33.53667595      3.344160949     
 362        33.96810668      3.358516212     
 363        35.78605122      3.366278107     
 364        32.75255663      3.374869892     
 365        28.52034219      3.392858203     
 366        22.99230634      3.3986709       
 367        26.59847165      3.403476934     
 368        40.87826393      3.411993752     
 369        40.22059206      3.426831608     
 370        53.46803309      3.436527156     
 371        42.40198315      3.456470736     
 372        37.11038957      3.467835671     
 373        36.1260813       3.477457248     
 374        32.6787502       3.487192075     
 375        24.21596605      3.492805881     
 376        32.09500327      3.507367389     
 377        35.63135523      3.522228025     
 378        38.98561562      3.5336767       
 379        33.79937025      3.547869566     
 380        22.32513026      3.55565547      
 381        24.91355859      3.559076675     
 382        40.80366101      3.568265225     
 383        41.25452994      3.579672356     
 384        41.88819108      3.587592498     
 385        39.22824091      3.599100223     
 386        36.81559148      3.607427281     
 387        32.96327064      3.616899159     
 388        28.74601278      3.624455024     
 389        33.2027346       3.633346379     
 390        42.73554289      3.64412489      
 391        30.30019287      3.651437254     
 392        34.97847415      3.665931094     
 393        27.82773305      3.679855364     
 394        42.96284232      3.685926006     
 395        27.86476352      3.699574575     
 396        31.58851965      3.722216988     
 397        41.04367258      3.730619248     
 398        29.81789933      3.739058427     
 399        32.04095651      3.74889408      
 400        29.84177813      3.756988191     
 401        42.71052091      3.769285251     
 402        36.18053253      3.781830502     
 403        26.99279751      3.790968559     
 404        42.23080999      3.797810711     
 405        26.62888652      3.802905272     
 406        27.24882953      3.807113991     
 407        26.33250347      3.811654671     
 408        34.61083065      3.819283366     
 409        37.69881016      3.829072135     
 410        36.16019222      3.845772101     
 411        35.1540499       3.852060651     
 412        42.07720259      3.867007996     
 413        32.31058462      3.877650367     
 414        29.95335633      3.89059515      
 415        39.16227841      3.898392926     
 416        33.80562303      3.911747771     
 417        30.14107638      3.919282306     
 418        35.69622613      3.930849232     
 419        46.83314523      3.94281604      
 420        39.98904236      3.95829189      
 421        34.31036075      3.967560049     
 422        26.15247704      3.973372111     
 423        31.86433505      3.983927245     
 424        29.33560024      3.988415546     
 425        31.87174991      3.99420854      
 426        29.11521615      4.000401009     
 427        30.60592953      4.006090622     
 428        31.76587472      4.019448613     
 429        33.84462897      4.036187227     
 430        33.24715252      4.048495921     
 431        31.12912114      4.060062364     
 432        31.40323076      4.067799645     
 433        27.41359629      4.076908924     
 434        24.90424698      4.085981798     
 435        29.47482836      4.093069764     
 436        32.59984771      4.100330234     
 437        33.2545061       4.110482017     
 438        30.23633292      4.11669649      
 439        30.90606856      4.124940268     
 440        28.05174312      4.137365317     
 441        43.35456616      4.147836143     
 442        33.96172397      4.160702567     
 443        25.14079393      4.171122991     
 444        30.3503902       4.178582405     
 445        38.40400109      4.187449855     
 446        30.4882831       4.198667531     
 447        35.57386879      4.213275558     
 448        20.51674566      4.220759357     
 449        27.12144886      4.231597968     
 450        36.55843425      4.240174082     
 451        32.32386966      4.249025813     
 452        36.36516933      4.262811094     
 453        32.6106563       4.271554634     
 454        27.30355751      4.278563886     
 455        23.2832964       4.285469541     
 456        30.53871546      4.295502169     
 457        38.13706253      4.305329123     
 458        40.57078409      4.319303593     
 459        40.64364738      4.327320416     
 460        29.61060336      4.337537582     
 461        29.42465884      4.348566068     
 462        25.68217916      4.353550866     
 463        37.68904573      4.358361057     
 464        28.93190344      4.366314055     
 465        28.26067986      4.377572979     
 466        30.80715919      4.385049787     
 467        25.56101432      4.395187146     
 468        22.74214544      4.401537296     
 469        30.04902656      4.407633232     
 470        31.05466322      4.4132973       
 471        31.31659346      4.419109332     
 472        26.37334488      4.423554342     
 473        32.24228285      4.430676028     
 474        24.56097044      4.437108042     
 475        28.74059219      4.446596288     
 476        24.3059658       4.459106975     
 477        25.0027892       4.465690273     
 478        36.10737672      4.47252087      
 479        21.13064017      4.479049812     
 480        31.49790535      4.486840371     
 481        19.73271917      4.496128779     
 482        31.92371028      4.505468612     
 483        26.6789867       4.51200274      
 484        29.84512582      4.522039258     
 485        31.85843495      4.536466142     
 486        22.45049884      4.543209155     
 487        28.55321455      4.548207679     
 488        27.68378417      4.553759372     
 489        27.63261153      4.562380419     
 490        31.40651055      4.57211648      
 491        30.43247879      4.580056419     
 492        29.28326766      4.594772446     
 493        28.11130304      4.602822298     
 494        33.53557312      4.610962541     
 495        29.81781207      4.623729466     
 496        24.03008582      4.630595064     
 497        30.41256785      4.644212359     
 498        24.24951764      4.651243832     
 499        29.31730608      4.656481083     
 500        31.09865062      4.659861539     
 501        27.9102494       4.671372049     
 502        30.69917734      4.67750406      
 503        24.3751652       4.686065772     
 504        20.01447102      4.69159774      
 505        29.7887751       4.697471328     
 506        30.19355198      4.706579652     
 507        34.35161828      4.711995876     
 508        26.62459341      4.722112013     
 509        33.38139415      4.728608969     
 510        33.43884473      4.737384474     
 511        23.28156822      4.750670565     
 512        30.48770758      4.755943843     
 513        20.21896774      4.759532866     
 514        30.44924365      4.770843335     
 515        39.40634533      4.786695608     
 516        31.46863971      4.79672717      
 517        35.6508656       4.804481848     
 518        28.78464576      4.812936981     
 519        25.25224997      4.821907918     
 520        31.86205888      4.830208821     
 521        30.29802208      4.838938918     
 522        25.24687316      4.844532243     
 523        28.42402949      4.852323538     
 524        29.50020229      4.861561769     
 525        28.88532962      4.86773946      
 526        28.68321225      4.873495325     
 527        31.31387391      4.879201797     
 528        28.72380229      4.883026051     
 529        31.29489471      4.889079056     
 530        25.29317561      4.897620614     
 531        33.92644874      4.908565853     
 532        33.39051725      4.916873516     
 533        30.57632325      4.924176015     
 534        26.12602543      4.932501457     
 535        29.39112821      4.940093287     
 536        32.43008725      4.946651024     
 537        33.06086325      4.956104441     
 538        26.19569956      4.960925626     
 539        26.92018737      4.969011662     
 540        40.91088779      4.98086903      
 541        29.27049532      4.993139151     
 542        33.46169114      5.001057711     
 543        26.13378205      5.007132031     
 544        26.82058119      5.011272414     
 545        44.69619367      5.018652906     
 546        30.29992377      5.027657635     
 547        31.53183569      5.041213664     
 548        26.56662803      5.049852742     
 549        30.76352822      5.060333326     
 550        27.84652402      5.070329339     
 551        26.04116998      5.076893159     
 552        29.63895533      5.083462039     
 553        34.7767704       5.089008216     
 554        31.16904136      5.096816551     
 555        35.69628399      5.110566953     
 556        26.13318824      5.117635827     
 557        20.3736615       5.121698974     
 558        28.00470136      5.128496089     
 559        28.53566158      5.139383943     
 560        35.2561531       5.14759565      
 561        28.75388645      5.161672907     
 562        27.25571066      5.170146151     
 563        36.18890125      5.180303611     
 564        31.81303765      5.18691172      
 565        22.78230633      5.196682333     
 566        27.44642454      5.199662489     
 567        27.603144        5.206807432     
 568        29.79402569      5.21574658      
 569        29.74378293      5.223642868     
 570        37.44415843      5.232142679     
 571        36.52684653      5.243095689     
 572        38.54078706      5.250568946     
 573        37.27705166      5.266458515     
 574        31.25907438      5.27944585      
 575        30.83566486      5.284133922     
 576        33.15817614      5.288670853     
 577        25.77403937      5.296995087     
 578        32.42398509      5.306675258     
 579        44.31997164      5.322298016     
 580        33.13950024      5.338018577     
 581        42.49356704      5.347278788     
 582        41.52430053      5.361130702     
 583        41.92240135      5.384310307     
 584        37.59730805      5.410178005     
 585        37.35096852      5.426808027     
 586        19.49786521      5.434324017     
 587        34.03462601      5.439015324     
 588        56.89281395      5.455740194     
 589        33.79153432      5.467555563     
 590        34.91431303      5.484531762     
 591        38.7414481       5.503377079     
 592        41.17446143      5.519892437     
 593        31.9510237       5.526797997     
 594        39.13535808      5.544401799     
 595        32.44169462      5.556136616     
 596        36.97229167      5.565215007     
 597        46.05686473      5.595512137     
 598        36.01423538      5.608476347     
 599        46.80545945      5.623825399     
 600        47.3341147       5.642237297     
 601        25.51652593      5.658105352     
 602        35.13546491      5.673117212     
 603        40.92225169      5.68949946      
 604        37.58621871      5.710764886     
 605        39.50960916      5.718868455     
 606        38.18689268      5.727593019     
 607        34.82016669      5.751500823     
 608        38.58249095      5.772332743     
 609        44.8945349       5.79803393      
 610        38.96203757      5.820798785     
 611        19.70613549      5.831587106     
 612        33.82535485      5.837541917     
 613        25.03124602      5.843564956     
 614        30.49554069      5.847403408     
 615        36.58533405      5.860787057     
 616        26.59248415      5.866130267     
 617        30.21817392      5.869760011     
 618        35.26060589      5.87803462      
 619        38.42683182      5.893772395     
 620        46.02044562      5.905638655     
 621        34.09527842      5.923915709     
 622        39.08229371      5.955374633     
 623        36.80747097      5.967429605     
 624        23.9176179       5.971687832     
 625        39.11292785      5.984985745     
 626        38.66833309      5.995560143     
 627        32.80644748      6.01467277      
 628        39.95384099      6.042148306     
 629        24.62752969      6.049693961     
 630        31.83815839      6.054456897     
 631        34.68855336      6.061647686     
 632        28.86730974      6.073221732     
 633        27.86146569      6.076586343     
 634        24.95171478      6.08217217      
 635        32.19913946      6.092465275     
 636        25.62449092      6.098752445     
 637        27.66984417      6.106280756     
 638        31.78879791      6.115270051     
 639        25.42814298      6.127406074     
 640        27.95407351      6.13274507      
 641        40.28781914      6.140550087     
 642        23.10682257      6.151813493     
 643        38.41927214      6.15939171      
 644        22.80727046      6.164858165     
 645        23.93032738      6.1761557       
 646        21.79008568      6.188306964     
 647        23.80462928      6.193114532     
 648        22.0637835       6.197878223     
 649        30.62241532      6.204881026     
 650        33.01481723      6.21147645      
 651        27.10455907      6.219823598     
 652        25.61397537      6.228018153     
 653        22.67316796      6.233897943     
 654        26.88613992      6.238266824     
 655        37.06778201      6.247078823     
 656        32.69470281      6.254502878     
 657        32.6774578       6.264824535     
 658        12.8560289       6.272508447     
 659        16.17645447      6.276199047     
