 # i        kappa            theta           
 164        60.87234458      2.959536956     
 165        62.46545106      2.9774967       
 166        69.38015114      3.000016293     
 167        64.3400692       3.017729738     
 168        59.82735776      3.033429007     
 169        66.19380743      3.049769221     
 170        69.60969392      3.076322855     
 171        64.52068964      3.103386877     
 172        62.07536875      3.120935948     
 173        75.52594119      3.135324288     
 174        83.31906298      3.163658278     
 175        55.00292194      3.195782314     
 176        74.85247106      3.216354929     
 177        89.26702086      3.263038745     
 178        68.66241451      3.287797771     
 179        78.37712809      3.318241491     
 180        64.83700675      3.341154755     
 181        69.47175729      3.362498914     
 182        61.0255707       3.38323923      
 183        49.39068011      3.401249691     
 184        80.77038027      3.419352209     
 185        95.485449        3.445341291     
 186        72.93986495      3.472581441     
 187        56.66796963      3.48957905      
 188        67.45257436      3.515188011     
 189        72.49125469      3.540264555     
 190        47.04776449      3.557460358     
 191        81.72582107      3.57400034      
 192        80.78812531      3.593156598     
 193        69.49684657      3.611900242     
 194        61.69876486      3.629222426     
 195        72.74614437      3.647154972     
 196        62.55420338      3.672095972     
 197        70.55023023      3.691287313     
 198        72.34161551      3.726968213     
 199        61.60853058      3.744154047     
 200        72.26515568      3.764233614     
 201        62.92137921      3.785731183     
 202        68.59123816      3.799777564     
 203        53.36434749      3.80934528      
 204        72.01713712      3.824388013     
 205        71.02542503      3.848871761     
 206        74.09025092      3.871626499     
 207        68.83929097      3.895016558     
 208        63.68829924      3.915297892     
 209        82.19950707      3.937644789     
 210        73.99972721      3.962569726     
 211        57.78346671      3.979172325     
 212        60.95973776      3.991432773     
 213        59.47935401      4.003317249     
 214        65.3449412       4.028084699     
 215        64.11572164      4.054087774     
 216        58.57938354      4.072043537     
 217        54.15994068      4.089825409     
 218        65.58762947      4.1054569       
 219        60.89476537      4.120863807     
 220        71.12677096      4.143729133     
 221        58.86699857      4.165130673     
 222        68.47867453      4.183538523     
 223        65.79571619      4.206537157     
 224        47.44793015      4.2269344       
 225        68.60405978      4.244326281     
 226        68.69703839      4.266943513     
 227        50.38288969      4.281740707     
 228        68.40007719      4.300962469     
 229        80.88547216      4.323315633     
 230        58.79614127      4.343034375     
 231        63.12125207      4.356414274     
 232        56.96094753      4.371877081     
 233        56.14128806      4.389643983     
 234        52.5803169       4.405009595     
 235        62.11862479      4.416215598     
 236        58.37993124      4.427473811     
 237        53.08662663      4.44222637      
 238        49.1090585       4.462445422     
 239        57.01780171      4.474926379     
 240        51.03110997      4.490411983     
 241        58.366705        4.50844158      
 242        61.45382287      4.529489484     
 243        50.79926941      4.546009208     
 244        55.09233648      4.558065897     
 245        61.58855517      4.57602356      
 246        57.16216388      4.598714712     
 247        63.09741222      4.616969228     
 248        54.22433306      4.638206597     
 249        53.35125935      4.654111652     
 250        58.7703897       4.665304016     
 251        54.85339817      4.681290501     
 252        49.60718063      4.695114216     
 253        64.2845159       4.709463253     
 254        59.76516924      4.725728419     
 255        56.49603028      4.74283108      
 256        50.50742913      4.757372864     
 257        69.5760164       4.779791743     
 258        66.84840221      4.800847535     
 259        53.81869675      4.817127524     
 260        61.90841666      4.834463404     
 261        53.45406034      4.848659866     
 262        58.14905999      4.8646179       
 263        59.75440605      4.876474406     
 264        59.77591409      4.886182971     
 265        58.98345955      4.903895703     
 266        63.70810572      4.920363193     
 267        55.29284466      4.93652194      
 268        65.22569687      4.95142354      
 269        52.90076972      4.965024124     
 270        69.90280192      4.98598066      
 271        59.35673087      5.003719248     
 272        71.24033949      5.015890246     
 273        61.58138158      5.034571514     
 274        57.09884208      5.055478921     
 275        53.66959903      5.073500657     
 276        64.1560127       5.086457612     
 277        66.59538672      5.104160011     
 278        46.32057091      5.119414341     
 279        56.31136052      5.133991457     
 280        63.75270719      5.153915127     
 281        63.19133061      5.175944151     
 282        54.37860666      5.190984279     
 283        54.82659127      5.203245198     
 284        59.29665053      5.219691381     
 285        73.67141837      5.237550887     
 286        75.51079994      5.258380562     
 287        61.84323263      5.281773812     
 288        58.69623108      5.292308432     
 289        76.43853512      5.315704518     
 290        75.33011697      5.343224669     
 291        83.10870613      5.372776195     
 292        74.64470053      5.418465563     
 293        53.3273811       5.437310199     
 294        90.33448167      5.460134478     
 295        73.35800159      5.494446946     
 296        72.83271121      5.522907181     
 297        71.28896813      5.549717311     
 298        82.69576756      5.582030844     
 299        82.48836896      5.6171567       
 300        72.57501805      5.647782106     
 301        75.75093702      5.681935242     
 302        76.78369155      5.714918358     
 303        72.71179942      5.738992497     
 304        83.14030292      5.786160808     
 305        58.44941958      5.824412846     
 306        58.62207022      5.840100862     
 307        66.81078705      5.854706316     
 308        56.58122534      5.868061647     
 309        73.38936551      5.88624364      
 310        79.79644044      5.913409067     
 311        75.5825728       5.961220398     
 312        62.78609041      5.979948797     
 313        71.18668324      6.00432816      
 314        64.33055323      6.045020709     
 315        66.25760327      6.058207252     
 316        56.49904752      6.074874034     
 317        56.92206728      6.087975183     
 318        53.07869639      6.10266192      
 319        56.98726159      6.120659575     
 320        67.97205249      6.137356971     
 321        61.28817792      6.156550951     
 322        46.54836611      6.170643481     
 323        45.41029447      6.190817584     
 324        52.47688893      6.201951707     
 325        59.87756937      6.215237332     
 326        48.09208163      6.230777953     
 327        63.69965067      6.24337834      
 328        65.10737033      6.25966235      
 329        28.9160034       6.274566026     
