 # i        kappa            theta           
 210        3.07424          0.569197        
 211        5.3808           0.570005        
 212        1.76866          0.570621        
 213        4.21421          0.573944        
 214        3.64172          0.59823         
 215        0.552385         0.599127        
 216        9.4388           0.59965         
 217        1.39618          0.599828        
 218        0.5531           0.600173        
 219        1.45467          0.603391        
 220        1.2753           0.617226        
 221        0.711085         0.619158        
 222        12.1569          0.619733        
 223        0.71738          0.620308        
 224        1.36836          0.623526        
 225        1.46891          0.626744        
 226        2.5014           0.630925        
 227        6.93997          0.632419        
 228        2.75898          0.634414        
 229        1.65462          0.6546          
 230        0.729469         0.65817         
 231        8.03649          0.658576        
 232        0.727125         0.658983        
 233        1.99881          0.667517        
 234        8.36541          0.668592        
 235        5.20345          0.668822        
 236        3.7063           0.687743        
 237        3.32522          0.697936        
 238        5.19836          0.699869        
 239        9.44158          0.71781         
 240        3.05651          0.745188        
 241        0.588989         0.74539         
 242        1.84719          0.746471        
 243        8.67506          0.747454        
 244        3.12712          0.75019         
 245        0.651147         0.750393        
 246        5.77051          0.757168        
 247        1.55194          0.757783        
 248        0.555268         0.757913        
 249        1.98049          0.76115         
 250        0.702348         0.761279        
 251        3.15645          0.768467        
 252        2.97289          0.769314        
 253        2.92591          0.771183        
 254        2.96928          0.772295        
 255        2.04098          0.774506        
 256        2.00933          0.776072        
 257        5.58277          0.777919        
 258        2.8214           0.781437        
 259        0.630994         0.781639        
 260        4.40898          0.78369         
 261        2.17862          0.784876        
 262        2.81289          0.790334        
 263        7.38524          0.7988          
 264        0.707349         0.799206        
 265        3.88858          0.802464        
 266        0.697215         0.809198        
 267        6.48421          0.809605        
 268        0.69089          0.810011        
 269        4.55844          0.814804        
 270        2.78352          0.816571        
 271        0.6433           0.816774        
 272        3.42076          0.820031        
 273        2.78494          0.823421        
 274        3.74608          0.82412         
 275        2.85685          0.824819        
 276        5.07599          0.831664        
 277        1.87176          0.835033        
 278        0.682099         0.835162        
 279        3.70777          0.83842         
 280        2.42315          0.841743        
 281        3.43982          0.845066        
 282        2.7358           0.848456        
 283        6.29808          0.848985        
 284        5.59225          0.851353        
 285        3.01004          0.855491        
 286        3.03847          0.856057        
 287        3.94462          0.859447        
 288        2.48531          0.869519        
 289        0.669082         0.870769        
 290        4.03943          0.871043        
 291        0.696518         0.871318        
 292        1.49669          0.874215        
 293        2.98209          0.88081         
 294        0.710476         0.884353        
 295        4.26442          0.884627        
 296        0.708542         0.884901        
 297        0.699902         0.888119        
 298        2.99609          0.888322        
 299        0.70974          0.888524        
 300        4.06598          0.902211        
 301        0.77804          0.902413        
 302        5.4302           0.915727        
 303        2.87916          0.915794        
 304        0.625051         0.917956        
 305        3.57698          0.91823         
 306        0.64579          0.918505        
 307        0.669081         0.922188        
 308        3.6781           0.922462        
 309        0.667472         0.922736        
 310        2.8493           0.925994        
 311        0.648219         0.926196        
 312        6.08635          0.929117        
 313        2.55303          0.929453        
 314        1.70568          0.930203        
 315        0.669733         0.93344         
 316        2.71049          0.933642        
 317        0.680707         0.933845        
 318        4.0716           0.946145        
 319        3.99816          0.949242        
 320        5.58915          0.95224         
 321        3.07504          0.959795        
 322        4.38173          0.966622        
 323        6.12787          0.974226        
 324        2.58543          0.976848        
 325        1.49368          0.977045        
 326        3.01638          0.979252        
 327        3.11091          0.980368        
 328        2.31011          0.983691        
 329        3.23623          0.987014        
 330        3.00842          0.988881        
 331        0.625686         0.990272        
 332        7.08273          0.990738        
 333        0.665278         0.991204        
 334        1.2998           0.994422        
 335        1.89072          1.001           
 336        0.67371          1.00113         
 337        7.15952          1.00464         
 338        5.50072          1.00649         
 339        0.630256         1.00683         
 340        2.71569          1.01169         
 341        1.87823          1.01999         
 342        1.8539           1.02021         
 343        4.32199          1.02336         
 344        0.703174         1.02363         
 345        2.4286           1.02755         
 346        2.16663          1.03083         
 347        7.81652          1.03298         
 348        1.97847          1.03418         
 349        1.61816          1.04067         
 350        5.41406          1.04147         
 351        1.18125          1.04211         
 352        4.35317          1.04254         
 353        2.71695          1.0452          
 354        2.82269          1.04577         
 355        2.4691           1.0529          
 356        0.671403         1.05613         
 357        4.74433          1.05647         
 358        0.656373         1.05682         
 359        3.13622          1.059           
 360        3.3088           1.06007         
 361        5.31704          1.07372         
 362        4.00295          1.07412         
 363        0.83932          1.07628         
 364        0.628409         1.07739         
 365        9.44909          1.07797         
 366        0.662785         1.07855         
 367        1.57622          1.085           
 368        1.47459          1.08524         
 369        1.73219          1.08579         
 370        4.52613          1.08762         
 371        3.86663          1.09222         
 372        2.5382           1.0985          
 373        2.5068           1.10047         
 374        3.29682          1.10591         
 375        3.20953          1.10708         
 376        4.0697           1.11114         
 377        4.03716          1.11198         
 378        0.641291         1.11526         
 379        2.38176          1.11546         
 380        0.64378          1.11566         
 381        2.75257          1.11892         
 382        0.654003         1.11912         
 383        4.1054           1.12186         
 384        4.09853          1.12345         
 385        3.22415          1.12586         
 386        0.653839         1.12911         
 387        2.46431          1.12932         
 388        0.655255         1.12952         
 389        0.681889         1.13274         
 390        3.75531          1.13301         
 391        0.689506         1.13328         
 392        7.85205          1.14412         
 393        4.17364          1.14524         
 394        0.633294         1.14852         
 395        3.35326          1.14879         
 396        0.638002         1.14906         
 397        1.86133          1.1523          
 398        2.77837          1.15332         
 399        3.53976          1.15567         
 400        4.31167          1.15662         
 401        1.3358           1.1574          
 402        2.44672          1.1578          
 403        0.675476         1.16445         
 404        2.6346           1.16465         
 405        0.676052         1.16485         
 406        2.18473          1.17137         
 407        7.97041          1.17327         
 408        2.94562          1.17797         
 409        4.80063          1.17953         
 410        0.74152          1.18062         
 411        3.70739          1.18149         
 412        2.96846          1.18305         
 413        3.38642          1.18644         
 414        2.40718          1.18876         
 415        2.352            1.19538         
 416        2.33576          1.1965          
 417        7.94062          1.20375         
 418        1.92962          1.20553         
 419        4.10699          1.20787         
 420        2.53458          1.21057         
 421        1.55041          1.21098         
 422        4.63588          1.21366         
 423        4.43724          1.21439         
 424        0.568046         1.21473         
 425        2.40377          1.21832         
 426        1.36177          1.21839         
 427        2.98441          1.22171         
 428        3.0439           1.22228         
 429        1.98771          1.2291          
 430        0.71635          1.22923         
 431        1.98839          1.23247         
 432        0.714383         1.2326          
 433        3.36506          1.23972         
 434        6.74412          1.24148         
 435        3.28536          1.24644         
 436        2.14602          1.24682         
 437        4.14001          1.24762         
 438        0.59026          1.24797         
 439        2.72101          1.25122         
 440        4.93414          1.25203         
 441        4.44601          1.25564         
 442        2.73184          1.25988         
 443        0.656801         1.26008         
 444        1.76887          1.26209         
 445        4.10441          1.26257         
 446        3.6964           1.26992         
 447        2.68094          1.27331         
 448        2.68321          1.27333         
 449        2.05848          1.27899         
 450        2.03143          1.27961         
 451        8.17647          1.28372         
 452        1.72971          1.28722         
 453        2.83282          1.28768         
 454        3.92379          1.29059         
 455        0.681188         1.29086         
 456        2.26745          1.2941          
 457        1.56287          1.29738         
 458        3.6482           1.29767         
 459        1.90765          1.29935         
 460        1.79307          1.30115         
 461        6.51618          1.30198         
 462        1.77086          1.30924         
 463        1.47563          1.30951         
 464        0.605063         1.30964         
 465        3.61389          1.3129          
 466        0.659166         1.31615         
 467        2.51589          1.31636         
 468        0.65701          1.31656         
 469        4.03514          1.31984         
 470        0.676727         1.32011         
 471        2.87472          1.32337         
 472        1.67875          1.32424         
 473        4.4791           1.32558         
 474        1.41412          1.32589         
 475        3.85736          1.32761         
 476        0.659747         1.32788         
 477        2.0348           1.3346          
 478        0.715498         1.33472         
 479        3.21314          1.34128         
 480        9.02141          1.34233         
 481        1.40661          1.34317         
 482        0.511367         1.3433          
 483        3.64139          1.34656         
 484        2.99198          1.35051         
 485        0.654758         1.35071         
 486        3.39485          1.3525          
 487        3.10166          1.35397         
 488        0.678273         1.35417         
 489        3.29231          1.36247         
 490        6.43226          1.36821         
 491        3.05737          1.36987         
 492        7.4793           1.42969         
 493        0.882696         1.42997         
 494        0.772099         1.45595         
 495        5.84465          1.45622         
 496        0.773519         1.4565          
 497        6.31699          1.47678         
 498        7.95587          1.47839         
 499        7.38952          1.48438         
 500        0.725628         1.48472         
 501        0.740636         1.49595         
 502        6.63802          1.49629         
 503        0.735774         1.49663         
 504        1.69867          1.49985         
 505        2.17732          1.52076         
 506        11.7011          1.52149         
 507        2.1914           1.52234         
 508        8.51032          1.53655         
 509        5.20544          1.5374          
 510        3.31723          1.54013         
 511        0.663872         1.54033         
 512        2.92083          1.56016         
 513        2.49366          1.56344         
 514        2.19293          1.56582         
 515        8.02247          1.56813         
 516        1.83517          1.56909         
 517        5.21853          1.57251         
 518        0.64607          1.57285         
 519        3.43802          1.57613         
 520        0.19616          1.57614         
 521        1.29889          1.57973         
 522        7.98453          1.57977         
 523        0.604418         1.5803          
 524        1.563            1.58353         
 525        1.33323          1.58381         
 526        0.571727         1.58394         
 527        7.72756          1.58728         
 528        0.683108         1.58775         
 529        1.74345          1.59099         
 530        2.58866          1.59139         
 531        0.62518          1.59159         
 532        2.81294          1.59655         
 533        3.60491          1.60213         
 534        0.756738         1.60233         
 535        3.21057          1.61367         
 536        0.681361         1.61387         
 537        2.87849          1.61713         
 538        5.41775          1.61733         
 539        2.29314          1.62079         
 540        9.13334          1.62446         
 541        6.43934          1.63025         
 542        3.06951          1.63377         
 543        0.672093         1.63397         
 544        3.14006          1.63723         
 545        0.693254         1.63743         
 546        1.956            1.64067         
 547        1.96473          1.64094         
 548        4.4212           1.64482         
 549        3.84429          1.6702          
 550        8.4075           1.67264         
 551        0.664859         1.67311         
 552        2.12755          1.6765          
 553        2.09542          1.67774         
 554        2.2742           1.67963         
 555        14.3088          1.68687         
 556        7.4775           1.6887          
 557        2.18897          1.69392         
 558        2.25612          1.69519         
 559        2.44105          1.7025          
 560        4.65693          1.70727         
 561        1.19464          1.70757         
 562        7.07854          1.70848         
 563        1.93558          1.71069         
 564        0.789621         1.71468         
 565        6.06791          1.7155          
 566        0.589148         1.7172          
 567        5.62315          1.71761         
 568        0.632711         1.71801         
 569        3.91144          1.72483         
 570        1.63666          1.72507         
 571        2.26721          1.72863         
 572        2.01117          1.7319          
 573        3.95652          1.7335          
 574        1.72313          1.73518         
 575        6.20118          1.73642         
 576        5.03454          1.7402          
 577        0.657832         1.74054         
 578        2.84382          1.7438          
 579        0.659784         1.744           
 580        4.27731          1.74728         
 581        0.693091         1.74755         
 582        1.24749          1.75515         
 583        0.696523         1.75837         
 584        12.93            1.75904         
 585        0.696145         1.75971         
 586        1.23552          1.76292         
 587        1.33686          1.76614         
 588        1.81846          1.76938         
 589        0.581089         1.76946         
 590        2.36613          1.77274         
 591        3.55456          1.77477         
 592        5.04877          1.77801         
 593        2.20182          1.78761         
 594        1.68158          1.78976         
 595        2.94809          1.79092         
 596        1.93871          1.79096         
 597        11.6499          1.79292         
 598        1.7384           1.79428         
 599        2.70538          1.7976          
 600        0.634537         1.79781         
 601        2.17392          1.80044         
 602        2.15318          1.80359         
 603        2.95502          1.80692         
 604        10.3298          1.80765         
 605        4.10373          1.81469         
 606        0.657472         1.81496         
 607        5.41536          1.81826         
 608        1.86197          1.81888         
 609        3.63624          1.8257          
 610        2.71861          1.82909         
 611        0.628319         1.82929         
 612        3.74867          1.83099         
 613        2.63532          1.83155         
 614        1.44473          1.83253         
 615        0.5142           1.8326          
 616        2.81629          1.83924         
 617        2.80804          1.84487         
 618        0.66725          1.85271         
 619        9.80031          1.85328         
 620        0.556443         1.85386         
 621        1.72454          1.8543          
 622        6.14628          1.86055         
 623        1.27375          1.86125         
 624        0.499449         1.86138         
 625        10.6001          1.86423         
 626        2.31085          1.86464         
 627        0.407094         1.86484         
 628        2.17657          1.86808         
 629        2.39488          1.87136         
 630        6.2218           1.87662         
 631        4.20755          1.88128         
 632        0.679223         1.88156         
 633        2.94129          1.88482         
 634        0.674631         1.88502         
 635        2.93204          1.88828         
 636        0.672507         1.88848         
 637        4.11057          1.89176         
 638        0.669778         1.89203         
 639        0.677409         1.89525         
 640        6.19165          1.89566         
 641        0.688401         1.89606         
 642        1.30794          1.89928         
 643        6.7611           1.90625         
 644        1.84472          1.90696         
 645        2.18312          1.90902         
 646        1.43198          1.91351         
 647        1.31623          1.91379         
 648        4.40894          1.9144          
 649        1.63071          1.91597         
 650        6.1107           1.91767         
 651        2.06339          1.91782         
 652        2.14382          1.91865         
 653        0.539655         1.91885         
 654        2.84238          1.92211         
 655        0.672336         1.92231         
 656        3.06742          1.92557         
 657        0.694395         1.92577         
 658        0.678676         1.92899         
 659        2.75967          1.92919         
 660        0.684033         1.92939         
 661        4.39964          1.93538         
 662        7.83395          1.93923         
 663        2.2379           1.96583         
 664        2.16884          1.96616         
 665        7.16971          1.96896         
 666        2.5033           1.97008         
 667        3.21606          1.97421         
 668        3.64739          1.97811         
 669        6.48017          2.00563         
 670        2.71071          2.00697         
 671        6.86505          2.01034         
 672        3.7332           2.0161          
 673        0.697555         2.0391          
 674        3.14064          2.0393          
 675        0.714899         2.0395          
 676        0.588591         2.04272         
 677        0.417161         2.04291         
 678        6.8439           2.04313         
 679        1.77126          2.04338         
 680        4.33062          2.05091         
 681        2.55671          2.05276         
 682        6.18982          2.05501         
 683        4.08872          2.06779         
 684        2.32661          2.06875         
 685        2.4011           2.0713          
 686        11.4161          2.07256         
 687        4.94993          2.10325         
 688        4.26207          2.10665         
 689        0.669568         2.10899         
 690        7.69385          2.1094          
 691        0.694088         2.10981         
 692        2.17928          2.11698         
 693        3.66329          2.11738         
 694        3.50421          2.12285         
 695        3.31154          2.12372         
 696        5.2265           2.12469         
 697        6.51135          2.13677         
 698        1.51821          2.142           
 699        3.62192          2.1423          
 700        1.29063          2.14243         
 701        3.29407          2.14532         
 702        4.9128           2.146           
 703        6.12841          2.1485          
 704        12.7023          2.16841         
 705        0.88087          2.16882         
 706        9.14897          2.2658          
 707        8.07458          2.31373         
 708        4.82968          2.31549         
 709        7.64878          2.3767          
 710        1.06287          2.3769          
 711        4.45296          2.50344         
 712        0.974425         2.50696         
 713        16.1503          2.50767         
 714        0.548808         2.50789         
 715        2.27243          2.6472          
 716        0.758254         2.64733         
 717        2.9285           2.65059         
 718        2.49503          2.65115         
 719        2.30467          2.65172         
 720        1.37637          2.65212         
 721        1.66684          2.65256         
 722        3.07857          2.65589         
 723        0.66328          2.65609         
 724        7.35164          2.65941         
 725        3.3277           2.66031         
 726        0.652205         2.66357         
 727        2.61181          2.66377         
 728        0.657437         2.66397         
 729        3.91493          2.66723         
 730        0.687435         2.67043         
 731        1.95369          2.67055         
 732        3.78977          2.67394         
 733        3.87965          2.67562         
 734        2.20269          2.68223         
 735        2.06386          2.68299         
 736        1.86927          2.68477         
 737        3.91209          2.6856          
 738        1.79353          2.68611         
 739        1.64866          2.68939         
 740        0.563913         2.68952         
 741        1.95635          2.68987         
 742        5.37944          2.69612         
 743        2.39963          2.69949         
 744        2.24217          2.70124         
 745        2.17563          2.70277         
 746        3.46381          2.70432         
 747        2.48503          2.70605         
 748        3.49364          2.71276         
 749        0.728448         2.71297         
 750        4.09275          2.71839         
 751        8.13126          2.72484         
 752        2.87756          2.72617         
 753        1.81965          2.7274          
 754        2.82831          2.72956         
 755        2.87274          2.73046         
 756        4.58028          2.73302         
 757        6.54016          2.74005         
 758        3.72874          2.74109         
 759        1.53726          2.74161         
 760        2.16516          2.74365         
 761        5.01406          2.74825         
 762        2.53438          2.75162         
 763        9.96578          2.75844         
 764        2.01254          2.75928         
 765        2.54933          2.76256         
 766        3.90774          2.76967         
 767        3.10697          2.77297         
 768        0.693757         2.77317         
 769        1.84589          2.77641         
 770        0.684481         2.77654         
 771        0.672025         2.77976         
 772        3.62392          2.78003         
 773        0.667583         2.78031         
 774        2.74461          2.78356         
 775        0.648525         2.78377         
 776        3.60039          2.78695         
 777        4.70913          2.78707         
 778        5.92202          2.79084         
 779        2.36604          2.79174         
 780        0.551672         2.79194         
 781        3.23768          2.7943          
 782        1.45355          2.79852         
 783        1.42453          2.79864         
 784        3.14475          2.79958         
 785        2.03089          2.8064          
 786        6.42288          2.80753         
 787        0.656453         2.80794         
 788        6.13938          2.81162         
 789        2.54824          2.81503         
 790        4.36551          2.82194         
 791        1.81077          2.82217         
 792        2.53682          2.82636         
 793        3.10637          2.82969         
 794        0.695293         2.82989         
 795        2.38342          2.83313         
 796        5.07934          2.83654         
 797        1.5382           2.83716         
 798        2.86714          2.83783         
 799        1.8411           2.84115         
 800        0.683985         2.84128         
 801        2.52323          2.84452         
 802        2.50496          2.8478          
 803        1.8182           2.85107         
 804        0.674748         2.8512          
 805        2.97056          2.85446         
 806        3.94873          2.85554         
 807        5.01375          2.85798         
 808        3.92548          2.85844         
 809        0.679759         2.86509         
 810        1.79544          2.86524         
 811        9.62465          2.86846         
 812        2.73853          2.8733          
 813        0.626659         2.8735          
 814        3.97902          2.87563         
 815        3.88624          2.87678         
 816        1.8681           2.8777          
 817        3.05149          2.88245         
 818        0.683785         2.88265         
 819        1.72884          2.88577         
 820        4.29798          2.88593         
 821        2.90202          2.89586         
 822        4.27137          2.89918         
 823        2.59324          2.90578         
 824        2.12991          2.90783         
 825        3.47014          2.90855         
 826        3.97214          2.91412         
 827        1.6117           2.9182          
 828        4.06575          2.91823         
 829        1.97453          2.92184         
 830        1.98778          2.92216         
 831        3.3941           2.92664         
 832        0.728377         2.92684         
 833        4.319            2.9343          
 834        0.657976         2.93457         
 835        3.33584          2.93606         
 836        2.32221          2.93748         
 837        2.05845          2.94436         
 838        3.25158          2.94497         
 839        4.80892          2.94848         
 840        5.47569          2.95209         
 841        0.692            2.95244         
 842        2.38493          2.9561          
 843        2.91629          2.95908         
 844        0.673403         2.95928         
 845        3.7947           2.96256         
 846        2.44066          2.96326         
 847        2.32564          2.96383         
 848        0.588426         2.96403         
 849        2.09652          2.96931         
 850        0.595277         2.9705          
 851        4.58656          2.97077         
 852        0.719853         2.97119         
 853        2.89557          2.97445         
 854        0.676564         2.97465         
 855        2.71673          2.97791         
 856        1.64709          2.97831         
 857        1.65725          2.97953         
 858        2.73307          2.98005         
 859        1.70063          2.98159         
 860        0.660542         2.98172         
 861        2.61383          2.98495         
 862        2.80182          2.98754         
 863        1.69406          3.00139         
 864        2.64436          3.00159         
 865        0.61281          3.00179         
 866        4.62198          3.00507         
 867        2.04077          3.00559         
 868        4.23428          3.01063         
 869        2.57431          3.01837         
 870        2.30378          3.02022         
 871        1.78358          3.02164         
 872        0.669709         3.02177         
 873        3.6439           3.02503         
 874        5.44525          3.02855         
 875        0.695788         3.02889         
 876        2.37453          3.03208         
 877        2.21719          3.03541         
 878        6.51568          3.03783         
 879        1.90168          3.03885         
 880        4.05332          3.04205         
 881        0.671016         3.04233         
 882        3.60383          3.04559         
 883        3.57671          3.05026         
 884        3.63719          3.05223         
 885        2.92171          3.0601          
 886        0.665019         3.0603          
 887        4.73577          3.06321         
 888        2.55327          3.06356         
 889        1.71327          3.066           
 890        4.51641          3.06707         
 891        2.34904          3.06788         
 892        0.575591         3.06809         
 893        1.72997          3.07132         
 894        0.661554         3.07145         
 895        3.86878          3.07473         
 896        0.623745         3.075           
 897        3.19909          3.07607         
 898        2.50794          3.08125         
 899        1.85798          3.08465         
 900        1.82977          3.08499         
 901        3.48421          3.08694         
 902        2.97041          3.09182         
 903        0.670717         3.09202         
 904        4.3126           3.09453         
 905        2.00535          3.09526         
 906        3.10615          3.10222         
 907        3.10212          3.1026          
 908        0.693511         3.10925         
 909        7.3098           3.10972         
 910        0.682452         3.11018         
 911        2.83406          3.11344         
 912        0.653319         3.11364         
 913        2.21509          3.11579         
 914        3.49152          3.11858         
 915        1.48591          3.1237          
 916        8.11695          3.12389         
 917        0.631991         3.12441         
 918        1.77233          3.12765         
 919        1.68526          3.12809         
 920        1.97462          3.12878         
 921        3.91521          3.13674         
 922        2.55777          3.14006         
 923        11.8266          3.14692         
 924        7.01582          3.15423         
 925        5.65704          3.15478         
 926        2.29611          3.15769         
 927        2.70282          3.16752         
 928        2.0313           3.17298         
 929        6.39673          3.17426         
 930        0.642615         3.17466         
 931        4.88742          3.17797         
 932        1.60243          3.17858         
 933        1.88594          3.1796          
 934        2.24552          3.18257         
 935        3.96917          3.1861          
 936        2.81188          3.18621         
 937        1.29866          3.19376         
 938        5.185            3.19706         
 939        0.679445         3.1974          
 940        3.44611          3.20053         
 941        1.3585           3.20064         
 942        3.52732          3.204           
 943        2.31687          3.2047          
 944        1.16804          3.20563         
 945        5.28349          3.20576         
 946        0.6799           3.21454         
 947        4.75838          3.21488         
 948        0.66773          3.21523         
 949        1.66391          3.21816         
 950        3.96494          3.21851         
 951        6.00129          3.22361         
 952        2.95849          3.22859         
 953        0.678495         3.22879         
 954        1.71184          3.23203         
 955        2.74181          3.23243         
 956        3.22817          3.23373         
 957        3.6759           3.24151         
 958        2.28502          3.24445         
 959        2.24626          3.24667         
 960        2.11385          3.24995         
 961        1.48649          3.25322         
 962        11.9781          3.25369         
 963        1.3854           3.2565          
 964        7.314            3.25698         
 965        5.935            3.26112         
 966        3.781            3.27142         
 967        1.84124          3.27474         
 968        0.679677         3.27487         
 969        1.79315          3.27811         
 970        0.668778         3.27824         
 971        1.63119          3.28147         
 972        0.615531         3.2816          
 973        1.85714          3.2833          
 974        0.61121          3.28482         
 975        12.7928          3.28557         
 976        1.35522          3.28603         
 977        0.526654         3.28633         
 978        0.990323         3.28954         
 979        3.04037          3.29114         
 980        1.98066          3.29278         
 981        3.25958          3.29469         
 982        3.99283          3.29969         
 983        0.663902         3.29996         
 984        3.34726          3.30216         
 985        3.19277          3.3067          
 986        4.42855          3.30774         
 987        4.34276          3.31603         
 988        3.09679          3.317           
 989        0.660845         3.32025         
 990        3.51701          3.32053         
 991        0.667782         3.3208          
 992        3.44692          3.32406         
 993        1.68179          3.32738         
 994        0.637018         3.32751         
 995        2.07973          3.32859         
 996        3.40772          3.33077         
