 # i        kappa            theta           
 81         8.303584934      0.9787052124    
 82         7.580377481      0.9869957384    
 83         9.453864927      0.992646768     
 84         12.05628616      1.005323167     
 85         8.811502823      1.01941267      
 86         11.20052298      1.031423259     
 87         8.528706534      1.040122231     
 88         10.04443816      1.04580579      
 89         7.83837609       1.057327764     
 90         11.15542778      1.070713704     
 91         11.06292983      1.078675537     
 92         9.558339607      1.088695019     
 93         9.353683731      1.103505236     
 94         9.242165127      1.112503412     
 95         6.91164405       1.120324193     
 96         8.649792748      1.125802192     
 97         4.979957234      1.132692328     
 98         13.46854171      1.145423917     
 99         7.30121442       1.153877148     
 100        7.340915668      1.157514664     
 101        11.49870683      1.171194658     
 102        10.10588693      1.179815891     
 103        9.005363777      1.18784688      
 104        13.568831        1.204025482     
 105        10.79636254      1.213086719     
 106        6.066647563      1.219580039     
 107        6.366362978      1.227110757     
 108        11.81048016      1.241852364     
 109        7.976631097      1.248477464     
 110        10.62492605      1.255199922     
 111        9.987709962      1.267053678     
 112        12.54199082      1.281001138     
 113        7.611743689      1.289114588     
 114        7.663433308      1.297103705     
 115        9.729850061      1.303650439     
 116        6.242931678      1.314104462     
 117        6.975061477      1.320895172     
 118        9.427204058      1.326145034     
 119        5.549781165      1.337571804     
 120        12.62757058      1.343388998     
 121        8.370902147      1.352276526     
 122        11.26844876      1.366716228     
 123        12.85570071      1.441117994     
 124        18.68858954      1.479437421     
 125        7.869829476      1.495597396     
 126        15.3498793       1.519896862     
 127        14.8984498       1.537498845     
 128        13.01567875      1.565817725     
 129        9.332313121      1.57313687      
 130        9.166600603      1.57974866      
 131        9.795124223      1.586405161     
 132        4.696924802      1.590911036     
 133        8.558551632      1.604269535     
 134        9.422657179      1.617777311     
 135        16.31111122      1.627907376     
 136        6.390430501      1.639015827     
 137        14.5736057       1.665353393     
 138        18.13150188      1.684707667     
 139        11.97403481      1.692416363     
 140        12.45143074      1.708289459     
 141        11.22424267      1.716449469     
 142        7.030896953      1.725474707     
 143        11.49625927      1.734883128     
 144        7.852735725      1.741506994     
 145        5.917310154      1.749440112     
 146        14.69087647      1.759685549     
 147        6.901239606      1.772795589     
 148        9.759339063      1.784278498     
 149        15.53041353      1.793448833     
 150        6.520510902      1.80366839      
 151        17.32034853      1.811777485     
 152        7.330247481      1.825596775     
 153        6.968106063      1.831481896     
 154        13.81199336      1.849837371     
 155        8.356652643      1.859384161     
 156        12.49035298      1.864232965     
 157        12.33067041      1.876069181     
 158        6.061584766      1.886056818     
 159        5.313452802      1.891804389     
 160        12.73496779      1.900933681     
 161        5.499133227      1.910251094     
 162        11.76456324      1.916498539     
 163        5.196973258      1.920687454     
 164        6.035285146      1.927281274     
 165        12.82413693      1.941221382     
 166        12.45697326      1.969834092     
 167        16.12573719      2.002760886     
 168        6.983571461      2.028233716     
 169        8.51588416       2.043145421     
 170        13.99397476      2.056671944     
 171        17.74986487      2.078895092     
 172        11.52768616      2.108551538     
 173        10.26837209      2.120518724     
 174        13.90887927      2.134480905     
 175        12.90383051      2.146666793     
 176        25.78106401      2.234111376     
 177        14.94663535      2.391088636     
 178        18.22431542      2.519640344     
 179        6.968642845      2.650824991     
 180        5.616452943      2.654396739     
 181        11.77314993      2.660485427     
 182        6.1042058        2.668102826     
 183        9.723100236      2.677394482     
 184        7.557849993      2.686161517     
 185        8.67330855       2.69552097      
 186        8.410891819      2.703769816     
 187        13.82140483      2.720560819     
 188        8.432027728      2.72850699      
 189        13.49458237      2.738435818     
 190        16.45125707      2.753839013     
 191        9.410028022      2.767360962     
 192        3.218023716      2.77642879      
 193        6.481062286      2.781575457     
 194        13.54535808      2.789058809     
 195        5.553472787      2.795882599     
 196        10.33892354      2.805431423     
 197        12.24001145      2.816313472     
 198        7.178523001      2.829663586     
 199        9.345187931      2.837610074     
 200        6.187491087      2.846949248     
 201        10.47282684      2.856148333     
 202        13.78189662      2.865800476     
 203        9.308397786      2.875402682     
 204        6.045670303      2.88203574      
 205        11.42283474      2.89549213      
 206        9.141210322      2.911745592     
 207        9.319477853      2.921992657     
 208        7.660753134      2.934511049     
 209        10.16422869      2.945018283     
 210        9.583357862      2.954596741     
 211        7.637697338      2.962867477     
 212        6.737397771      2.970008325     
 213        5.862212412      2.975586962     
 214        6.286957613      2.979913432     
 215        6.404218921      2.989124389     
 216        8.276593772      3.004113636     
 217        8.895831887      3.0160151       
 218        8.933630384      3.027028213     
 219        10.80372871      3.036627768     
 220        9.846231742      3.045625009     
 221        9.924200335      3.059001828     
 222        9.109814621      3.066303355     
 223        5.808870089      3.073229504     
 224        6.764676251      3.079476006     
 225        7.411158071      3.08852165      
 226        10.19114718      3.098508276     
 227        10.00839969      3.110557557     
 228        6.509676664      3.118366643     
 229        10.60304973      3.124841822     
 230        17.19337055      3.1430167       
 231        14.55197793      3.156621571     
 232        11.7566474       3.175427797     
 233        7.940628859      3.182980181     
 234        8.412759167      3.193740911     
 235        8.703167697      3.202610196     
 236        10.0649144       3.209879328     
 237        10.36853934      3.221014989     
 238        6.673976778      3.230636138     
 239        9.28467069       3.240803426     
 240        14.88217149      3.253456201     
 241        15.54508182      3.262457711     
 242        3.927362952      3.278908346     
 243        14.48145967      3.28525619      
 244        4.947146162      3.289452081     
 245        8.213570734      3.296737465     
 246        12.40440481      3.308743576     
 247        6.697541024      3.319110183     
 248        6.500059124      3.326133885     
 249        8.242818115      3.334390586     
 250        8.764191772      3.344542456     
 251        7.176708553      3.353798383     
 252        7.635646948      3.358334411     
 253        7.577831127      3.367968701     
 254        8.381344733      3.377537449     
 255        9.80854874       3.384443538     
 256        8.934532969      3.393374116     
 257        8.051526599      3.398127759     
 258        10.43927052      3.410853182     
 259        12.87531907      3.42268351      
 260        7.696853044      3.436390875     
 261        12.30406863      3.449523094     
 262        8.089777254      3.463267953     
 263        14.88837661      3.475164129     
 264        7.113688927      3.481818938     
 265        13.07389944      3.491351061     
 266        5.655179646      3.498402955     
 267        6.651728421      3.504809912     
 268        21.6332099       3.514346396     
 269        6.70149294       3.537251939     
 270        7.512290226      3.543341866     
 271        8.070829765      3.548414874     
 272        8.566017809      3.557369637     
 273        14.54787533      3.566745743     
 274        14.84617028      3.576658869     
 275        6.936403414      3.59010235      
 276        13.81649617      3.607196855     
 277        9.182105811      3.62506869      
 278        8.706529846      3.636968823     
 279        10.64327236      3.664061526     
 280        8.44318152       3.678124153     
 281        12.68055342      3.699853356     
 282        10.30973896      3.70841336      
 283        12.84180943      3.719047291     
 284        15.23705045      3.732948105     
 285        10.26678178      3.759351629     
 286        11.65771545      3.771861033     
 287        11.32774005      3.784702271     
 288        14.15511958      3.815372572     
 289        10.27938561      3.82735102      
 290        8.031241357      3.83355073      
 291        15.4450995       3.84451483      
 292        10.20739671      3.864094331     
 293        10.74720356      3.907235779     
 294        7.05099094       3.927891235     
 295        16.23933823      3.939893012     
 296        11.42635997      3.959765229     
 297        12.19850911      3.9733282       
 298        9.795568302      3.989027613     
 299        14.49937409      4.013607612     
 300        11.00188958      4.071071694     
 301        12.72368468      4.08101506      
 302        18.9508388       4.115431093     
 303        16.36848434      4.139752602     
 304        7.815598879      4.1576211       
 305        5.061263204      4.177720819     
 306        15.1513539       4.184020511     
 307        8.037905655      4.19595008      
 308        12.58641579      4.203723323     
 309        8.620193178      4.216144996     
 310        9.084962087      4.230282178     
 311        4.005620594      4.239454571     
 312        14.06496322      4.256939181     
 313        15.93030222      4.281184367     
 314        10.62342848      4.302408528     
 315        12.69696112      4.329296499     
 316        11.73022671      4.349764303     
 317        13.76528335      4.368170809     
 318        11.94729236      4.379637847     
 319        8.09872533       4.38536176      
 320        5.996143124      4.390782481     
 321        9.284323921      4.402605757     
 322        16.23395911      4.428187602     
 323        16.58313195      4.462860164     
 324        10.13589401      4.475202772     
 325        14.26671325      4.509545934     
 326        16.52095204      4.536229244     
 327        21.07532624      4.597929138     
 328        12.2788213       4.620919934     
 329        8.441486664      4.634754168     
 330        10.88676899      4.651105953     
 331        10.50521643      4.703037762     
 332        10.54340099      4.720256513     
 333        9.875537959      4.730555318     
 334        9.126002297      4.738785315     
 335        10.0595146       4.753553646     
 336        11.52931749      4.770035177     
 337        6.779542996      4.785307661     
 338        13.59789941      4.795853923     
 339        8.499892921      4.806967368     
 340        9.981784578      4.822096913     
 341        12.15207005      4.833944926     
 342        11.46588389      4.848039926     
 343        10.39191718      4.86195529      
 344        6.479253146      4.869519445     
 345        9.62588605       4.876907073     
 346        11.86953621      4.886702655     
 347        10.16960718      4.900108054     
 348        12.89584826      4.911225469     
 349        8.46238021       4.919169549     
 350        12.9760112       4.937533584     
 351        10.34641141      4.950180084     
 352        8.190512117      4.963657228     
 353        8.559120838      4.972710386     
 354        9.16716011       4.982189036     
 355        9.323691234      4.993708867     
 356        11.80376339      5.00295056      
 357        9.206344618      5.00911596      
 358        6.91768233       5.016488256     
 359        7.390834863      5.024299313     
 360        10.52367872      5.029682703     
 361        7.580913857      5.035554378     
 362        8.619658642      5.048978524     
 363        7.513062139      5.06091059      
 364        6.060191985      5.069630136     
 365        7.705713893      5.077123933     
 366        6.775049584      5.084283196     
 367        10.81657344      5.091529782     
 368        10.23840813      5.103130088     
 369        17.63050198      5.125651566     
 370        5.467822012      5.135982361     
 371        8.09376811       5.143202415     
 372        9.189781333      5.151565933     
 373        10.32904419      5.160358447     
 374        8.436796483      5.16764803      
 375        8.745682129      5.176754407     
 376        14.36348913      5.192730011     
 377        9.46437131       5.201522876     
 378        7.989968006      5.209674999     
 379        9.055794052      5.218610145     
 380        7.630940663      5.22814057      
 381        10.45834786      5.236790131     
 382        10.28671169      5.247701881     
 383        11.24590249      5.261351875     
 384        13.94455699      5.275130879     
 385        7.616746969      5.293411285     
 386        7.364685755      5.300097575     
 387        14.51937935      5.311610674     
 388        8.596896984      5.324209587     
 389        12.56253725      5.34160794      
 390        18.33907317      5.361005017     
 391        14.73264847      5.396865346     
 392        11.94584124      5.436978237     
 393        17.82085096      5.458480505     
 394        10.78092798      5.493099084     
 395        11.17364376      5.527258814     
 396        4.164506767      5.536507769     
 397        13.39071109      5.54631568      
 398        8.538785641      5.566368845     
 399        16.85438084      5.582246349     
 400        11.80675165      5.601857965     
 401        16.01107676      5.631631814     
 402        10.2696349       5.643083949     
 403        16.72252601      5.670382523     
 404        12.84745303      5.684978703     
 405        10.62146977      5.697688493     
 406        7.551178821      5.712227712     
 407        10.56472362      5.722280006     
 408        13.58760537      5.73845514      
 409        11.7909423       5.748764111     
 410        13.40262373      5.77013279      
 411        14.13904595      5.779084557     
 412        11.75038588      5.796350589     
 413        10.21154129      5.81325011      
 414        10.74581485      5.825853578     
 415        10.83741907      5.841562068     
 416        9.877778819      5.85115476      
 417        18.19464228      5.861459728     
 418        9.183727829      5.872125399     
 419        10.55802739      5.879589163     
 420        15.45336146      5.890695891     
 421        10.92745691      5.899761983     
 422        19.63687879      5.932641813     
 423        23.26848592      6.014123812     
 424        11.33599594      6.109087349     
 425        9.133864848      6.176170479     
 426        7.947924234      6.195985489     
 427        15.24465601      6.212640271     
 428        11.24553331      6.263153521     
 429        10.80187419      6.273385668     
 430        4.23153371       6.279407024     
