 # i        kappa            theta           
 205        3.073288879      3.669890308     
 206        1.000352544      3.680767717     
 207        7.973625665      3.690033047     
 208        32.80738239      3.697578355     
 209        72.67086841      3.716894132     
 210        6.956587317      3.72651681      
 211        1.057294771      3.739324917     
 212        2.964065217      3.752004828     
 213        9.634084226      3.763335668     
 214        16.01769382      3.771594017     
 215        6.783522104      3.79085649      
 216        6.067598265      3.805999458     
 217        5.472237731      3.816697911     
 218        4.177620642      3.823601337     
 219        7.649268809      3.829843644     
 220        5.884886031      3.845506694     
 221        7.41804092       3.857725432     
 222        1.624548892      3.865202982     
 223        3.862412302      3.871893282     
 224        18.78271727      3.894121301     
 225        19.70151619      3.905098599     
 226        12.12989026      3.950176225     
 227        13.50501613      3.957577508     
 228        2.262726166      3.966639247     
 229        5.902726315      3.991499279     
 230        5.134453911      4.004808526     
 231        7.327026204      4.016196995     
 232        10.76556599      4.056853386     
 233        20.78661037      4.074045957     
 234        39.56872947      4.108946604     
 235        27.78153925      4.122089843     
 236        4.046042401      4.153681672     
 237        6.294002809      4.165550316     
 238        4.153284974      4.183860051     
 239        5.08797383       4.187486732     
 240        6.623854008      4.195805093     
 241        7.599187806      4.216192729     
 242        10.86370043      4.240915772     
 243        3.586703013      4.251172865     
 244        51.16513161      4.274422735     
 245        1.667025479      4.287807209     
 246        29.88493346      4.320310249     
 247        108.5400071      4.34572         
 248        0.4429648486     4.348761795     
 249        0.8432326219     4.356677738     
 250        2.201956779      4.361471173     
 251        1.11161043       4.367827956     
 252        1.227897525      4.373022649     
 253        14.82499051      4.407152911     
 254        1.082153522      4.42559708      
 255        9.042221753      4.436518979     
 256        74.90005391      4.442230006     
 257        0.9169987803     4.451107782     
 258        2.42556999       4.458351166     
 259        4.599260396      4.475894773     
 260        8.791953058      4.485741238     
 261        1.8201225        4.503210352     
 262        4.234827585      4.505763813     
 263        3.570274586      4.515035293     
 264        7.430049158      4.524694289     
 265        3.59301896       4.536875148     
 266        1.590111757      4.548027815     
 267        5.521127151      4.556383035     
 268        38.6924457       4.56274738      
 269        17.56965186      4.577438722     
 270        3.506657537      4.586346432     
 271        4.080603529      4.596985596     
 272        10.01326114      4.610107362     
 273        4.977547566      4.6323737       
 274        4.705889277      4.647222995     
 275        5.478819447      4.654998129     
 276        16.51419578      4.663848968     
 277        4.452216336      4.673892457     
 278        8.424999368      4.679763472     
 279        4.741501996      4.699615136     
 280        6.492238968      4.719166363     
 281        19.03382648      4.729581921     
 282        5.20961684       4.735013066     
 283        4.582738425      4.753849702     
 284        10.31793604      4.758147838     
 285        9.687279191      4.771979116     
 286        5.448844192      4.789014468     
 287        4.642541959      4.803341781     
 288        2.722301916      4.813125603     
 289        70.59071518      4.824169986     
 290        9.140313269      4.841851941     
 291        14.69607026      4.843571737     
 292        18.670936        4.857986616     
 293        1.323618654      4.872359684     
 294        17.4516032       4.87973906      
 295        2.211784712      4.895999972     
 296        16.19698316      4.907904789     
 297        8.075235803      4.921022942     
 298        4.846844315      4.929537185     
 299        9.431559498      4.942824242     
 300        7.088679319      4.945762258     
 301        4.597100483      4.968857308     
 302        4.319470029      4.978613901     
 303        5.193621576      4.982806565     
 304        5.45483396       4.999088534     
 305        15.61617658      5.003021711     
 306        4.069562337      5.005408932     
 307        6.153298737      5.043065817     
 308        3.999971056      5.052915438     
 309        2.874949891      5.061238354     
 310        2.857929979      5.068739111     
 311        2.682360626      5.078958425     
 312        2.393707338      5.086394917     
 313        2.120225201      5.092114777     
 314        1.901403735      5.096197179     
 315        0.8248978167     5.103279863     
 316        11.81179421      5.112828745     
 317        79.29865693      5.114980013     
 318        0.7378593776     5.132613937     
 319        5.35650846       5.147199826     
 320        76.71342261      5.155639997     
 321        14.97880024      5.170449595     
 322        32.49241904      5.172166858     
 323        2.354592677      5.205132824     
 324        13.69517869      5.217366246     
 325        5.764194588      5.223852655     
 326        10.30594409      5.249351051     
 327        7.581573653      5.265903635     
 328        13.21538267      5.324690646     
 329        5.478917656      5.330959732     
 330        5.925161016      5.343811377     
 331        6.749755616      5.353885308     
 332        2.988708492      5.368137558     
 333        3.558282528      5.378385753     
 334        2.253994806      5.385167738     
 335        17.56879961      5.386979996     
 336        6.569058465      5.393787656     
 337        3.731311994      5.396198137     
 338        11.98510842      5.409239579     
 339        11.72669823      5.414228298     
 340        5.787971683      5.439779377     
 341        3.984252506      5.452837687     
 342        5.251355272      5.462966417     
 343        1.826849403      5.482261164     
 344        12.8618242       5.487091866     
 345        3.028082665      5.496251364     
 346        6.591518503      5.506319532     
 347        5.661728632      5.533511295     
 348        16.5284677       5.544413124     
 349        4.704164847      5.560287947     
 350        3.461297428      5.569720221     
 351        27.65754866      5.573470931     
 352        4.535869721      5.590482145     
 353        5.680486768      5.605849755     
 354        6.053635754      5.615856969     
 355        58.87602522      5.626273727     
 356        0.4170071755     5.627633653     
 357        2.580338422      5.629853413     
 358        4.398332482      5.638161644     
 359        1.629221749      5.645405376     
 360        3.228903687      5.65308426      
 361        4.998366242      5.65966216      
 362        1.2852509        5.66498389      
 363        4.23470892       5.672017403     
 364        2.923471109      5.686436519     
 365        22.29053922      5.700449731     
 366        4.944057188      5.708431828     
 367        2.891573935      5.720550855     
 368        6.834805818      5.732360504     
 369        9.499743576      5.744274111     
 370        8.277881659      5.768422817     
 371        6.486712299      5.788774174     
 372        5.414658714      5.808679898     
 373        8.610898113      5.824182467     
 374        3.525292523      5.856493258     
 375        24.87639701      5.865950407     
 376        4.926407732      5.882822294     
 377        6.908803324      5.897052022     
 378        3.06979876       5.915909265     
 379        6.045415935      5.922791453     
 380        7.498461732      5.932879225     
 381        1.754853841      5.94108895      
 382        60.21638307      5.947730182     
 383        29.56141447      5.966388977     
 384        13.9938561       5.990723855     
 385        9.706326892      6.009108424     
 386        8.538223576      6.020839578     
 387        5.35544744       6.028733417     
 388        4.432438019      6.0499269       
 389        1.925825246      6.077711356     
 390        7.733212115      6.084868993     
 391        46.93942967      6.140389919     
 392        3.92411527       6.144895189     
 393        7.568031294      6.188160812     
 394        16.81773595      6.197045921     
 395        9.782450602      6.236663668     
 396        6.685379813      6.248572342     
 397        5.160767085      6.272616211     
